"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"250","pDC","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD194","1","SREBF1"
"251","pDC","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD279","1","TCF3"
"252","pDC","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD123","1","TCF7L2"
"253","pDC","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD127","1","TFAP4"
"254","Endothelial","P1_2020Oct, P3_2023Jan","2","CD66b","6","AHR,ETV5,PBX1,PGR,TCF7L2,XBP1"
"255","Endothelial","P1_2020Oct, P3_2023Jan","2","CD123","9","ARNT,ASCL2,EHF,GTF2B,JUND,KLF9,SOX17,SPIB,TBX21"
"256","Endothelial","P1_2020Oct, P3_2023Jan","2","CD14","2","ARNT,FOXH1"
"257","Endothelial","P1_2020Oct, P3_2023Jan","2","CD141","24","ARNT,ASCL2,ATF1,E2F2,EBF1,EGR2,ELK3,GTF2I,HNF1B,HOXB13,MAFK,MECOM,NFIC,NFYB,PAX5,PRDM1,REST,RXRA,SP1,SP4,SREBF1,TP63,XBP1,ZNF384"
"258","Endothelial","P1_2020Oct, P3_2023Jan","2","CD117","6","ARNTL,BHLHE40,ESR1,GMEB1,HNF4A,STAT1"
"259","Endothelial","P1_2020Oct, P3_2023Jan","2","HLA.DR","34","ARNTL,BACH2,BATF,BCL11A,BCL6,CTCF,E2F3,ETV7,FOXA1,FOXD2,GATA2,GRHL2,HSF2,IRF2,IRF4,KLF1,KLF9,MAF,MEIS1,MYB,NFE2,NRF1,PAX5,PGR,RARA,RBPJ,SIX5,SPI1,SPIB,STAT4,STAT5A,TCF3,ZBTB33,ZEB1"
"260","Endothelial","P1_2020Oct, P3_2023Jan","2","CD39","61","ATF1,ATF2,BACH2,CEBPD,CLOCK,E2F3,E2F4,EGR1,EGR2,EHF,ELF1,ELK3,ESR1,ETS2,ETV7,FOSL1,FOXA1,FOXD2,FOXK1,FOXP2,FOXP3,GATA3,GATA4,GLI2,GRHL2,HOXB13,HSF2,JUND,KLF3,KMT2A,LHX2,MAFK,MAX,MNT,MXI1,MZF1,NFIC,NFYB,NRF1,PAX5,POU2F2,PRDM1,RARA,RFX2,RXRG,SIX5,SMAD3,SOX17,SP1,SREBF1,STAT5A,STAT5B,TBP,TBX21,TEAD4,TFAP2A,TP73,ZBTB7B,ZFX,ZNF384,ZNF76"
"261","Endothelial","P1_2020Oct, P3_2023Jan","2","CD11c","26","ATF2,ELK1,ELK3,ELK4,ETV1,FOXA1,FOXP3,HES1,HEY1,HINFP,HNF4G,HOXB13,NFE2,RUNX1,RXRA,SIX5,SNAI2,SP2,STAT5B,TCF7L2,USF2,XBP1,ZFX,ZKSCAN1,ZNF143,ZNF263"
"262","Endothelial","P1_2020Oct, P3_2023Jan","2","CD56","28","ATF2,BATF,BCL6,E2F2,E2F6,EHF,ELF1,FOXD2,FOXP3,GATA4,KLF1,MAF,MEIS1,MYBL2,NFAT5,NFE2,PRDM1,RXRA,SIX5,SOX17,SP2,SP4,SPI1,SPIB,TBP,TBX21,ZBTB33,ZFX"
"263","Endothelial","P1_2020Oct, P3_2023Jan","2","CD206","35","ATF2,CLOCK,CTCF,EBF1,EHF,ELF1,ELK4,ESR1,ETS2,FOSL1,FOXK1,GATA4,GLI2,HEY1,HNF4G,HOXA4,KLF1,KLF9,KMT2A,MEIS1,MYBL2,NFYB,POU2F2,RBPJ,RELA,REST,RXRG,SP2,STAT1,TCF12,TCF7L2,TFAP2A,TFAP2C,ZFX,ZKSCAN1"
"264","Endothelial","P1_2020Oct, P3_2023Jan","2","CD366","14","BACH2,CEBPD,EGR2,ELK3,FOXD2,GRHL2,HOXB13,PAX5,RXRA,SP1,STAT2,TFAP2A,ZFX,ZNF384"
"265","Endothelial","P1_2020Oct, P3_2023Jan","2","CD40","7","BACH2,ELK4,GRHL2,POU2F2,RBPJ,SOX17,SP2"
"266","Endothelial","P1_2020Oct, P3_2023Jan","2","CD69","11","BACH2,CTCF,GATA1,GRHL2,HEY1,HOXA4,MAX,MNT,NRF1,PAX5,POU2F2"
"267","Endothelial","P1_2020Oct, P3_2023Jan","2","CD304","18","BACH2,CLOCK,E2F7,EHF,GATA2,GRHL2,HINFP,HOXC6,JUN,JUNB,NR3C1,POU2F2,RARG,RUNX2,RXRA,SPDEF,TCF7L2,TFAP2C"
"268","Endothelial","P1_2020Oct, P3_2023Jan","2","CD254","9","BATF,FOS,GATA4,IRF4,MAF,RBPJ,RUNX3,SPIB,TCF3"
"269","Endothelial","P1_2020Oct, P3_2023Jan","2","CD28","19","BATF,CEBPD,FOXD2,FOXO3,GATA1,HINFP,IRF3,JUN,KLF4,MEF2A,MEIS1,NFYB,PAX6,RARG,RUNX1,SPDEF,TEAD4,ZFX,ZNF143"
"270","Endothelial","P1_2020Oct, P3_2023Jan","2","CD81","35","BATF,BCL6,CDX2,E2F2,E2F6,E2F7,EGR1,ELK1,ELK3,ETS2,FOXM1,GATA2,GLI2,GTF2I,HEY1,KLF4,KLF9,MAF,NR5A2,PAX6,PBX3,POU2F1,PRDM1,RELA,SP1,SPI1,SPIB,TCF3,TP63,TP73,USF1,VEZF1,ZBTB7A,ZBTB7B,ZKSCAN1"
"271","Endothelial","P1_2020Oct, P3_2023Jan","2","CD95","20","BCL11A,EGR1,ELK1,ETV7,FOXA1,FOXP2,GATA2,HNF4A,HNF4G,IRF4,JUND,NR2F2,STAT5A,STAT5B,TCF3,ZBTB7B,ZEB1,ZFX,ZNF384,ZNF76"
"272","Endothelial","P1_2020Oct, P3_2023Jan","2","CD1c","6","CLOCK,MNT,NFAT5,RFX5,TCF12,TCF7L2"
"273","Endothelial","P1_2020Oct, P3_2023Jan","2","CD25","13","CLOCK,FOXH1,GATA4,HES1,HOXA4,MECOM,MEF2A,MYBL2,RUNX1,SPI1,TCF12,TCF7L2,TEAD4"
"274","Endothelial","P1_2020Oct, P3_2023Jan","2","CD38","14","CTCF,E2F3,FOXD2,GATA2,GLI2,HNF4G,IRF3,NR3C1,NR5A2,NRF1,RARG,TCF21,TFAP4,YY1"
"275","Endothelial","P1_2020Oct, P3_2023Jan","2","CD195","2","E2F7,NR5A2"
"276","Endothelial","P1_2020Oct, P3_2023Jan","2","CD15","8","ELK1,ETV1,FOXD2,GATA2,HINFP,MITF,TEAD4,ZNF143"
"277","Endothelial","P1_2020Oct, P3_2023Jan","2","CD4","3","ELK3,HNF4G,ZNF263"
"278","Endothelial","P1_2020Oct, P3_2023Jan","2","CD107a","7","ESR2,FOXK1,GATA4,NANOG,PAX5,REST,RFX5"
"279","Endothelial","P1_2020Oct, P3_2023Jan","2","CD273","2","ESRRA,MEF2C"
"280","Endothelial","P1_2020Oct, P3_2023Jan","2","CD137","6","ETV1,FOXD2,HES1,MITF,SREBF1,TEAD4"
"281","Endothelial","P1_2020Oct, P3_2023Jan","2","CD19","5","ETV1,ETV5,HES1,RFX5,TCF4"
"282","Endothelial","P1_2020Oct, P3_2023Jan","2","CD279","7","ETV1,FOXD2,HINFP,MITF,SRF,TEAD4,ZNF143"
"283","Endothelial","P1_2020Oct, P3_2023Jan","2","CD134","2","ETV6,NFAT5"
"284","Endothelial","P1_2020Oct, P3_2023Jan","2","CD194","2","FOS,HOXA1"
"285","Endothelial","P1_2020Oct, P3_2023Jan","2","TCRVdelta2","5","FOS,IRF2,JUNB,STAT3,TCF7L2"
"286","Endothelial","P1_2020Oct, P3_2023Jan","2","CD103","3","FOXA1,HNF1B,TEAD4"
"287","Endothelial","P1_2020Oct, P3_2023Jan","2","CD45RA","4","FOXA1,PAX5,SOX17,ZNF263"
"288","Endothelial","P1_2020Oct, P3_2023Jan","2","CD127","3","FOXA2,IRF2,STAT4"
"289","Endothelial","P1_2020Oct, P3_2023Jan","2","CD161","4","FOXH1,FOXP2,TFDP1,ZNF76"
"290","Endothelial","P1_2020Oct, P3_2023Jan","2","CD278","4","FOXH1,RARA,TCF3,TEAD4"
"291","Endothelial","P1_2020Oct, P3_2023Jan","2","TIGIT","2","GMEB2,MYBL2"
"292","Endothelial","P1_2020Oct, P3_2023Jan","2","KLRG1","2","GTF2B,HNF1B"
"293","Endothelial","P1_2020Oct, P3_2023Jan","2","CD314","3","HES1,KLF10,TAL1"
"294","Endothelial","P1_2020Oct, P3_2023Jan","2","CD11b","2","HIF1A,MYBL2"
"295","Endothelial","P1_2020Oct, P3_2023Jan","2","CD185","2","HSF2,SNAI2"
"296","Endothelial","P1_2020Oct, P3_2023Jan","2","CD20","1","IRF4"
"297","Endothelial","P1_2020Oct, P3_2023Jan","2","CD152","5","JUNB,NFYA,RUNX1,TCF7L2,ZNF76"
"298","Endothelial","P1_2020Oct, P3_2023Jan","2","CD62L","1","KLF10"
"299","Endothelial","P1_2020Oct, P3_2023Jan","2","CD223","1","NFATC1"
"300","Endothelial","P1_2020Oct, P3_2023Jan","2","CD30","2","STAT5A,ZFX"
"301","Endothelial","P1_2020Oct, P3_2023Jan","2","CD274","1","TAL1"
"302","Endothelial","P1_2020Oct, P3_2023Jan","2","CD357","1","TAL1"
"303","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD223","32","AHR,AR,ARID3A,BHLHE40,E2F4,EGR2,EHF,ESR1,ESR2,GATA3,GLI2,GRHL2,GTF2B,HSF2,IRF1,IRF3,JUND,MXI1,MYB,NR3C1,NR5A2,POU2F2,RELA,RFX2,RUNX1,RXRA,TP63,TP73,USF1,YY1,ZBTB7B,ZNF263"
"304","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD254","23","AHR,AR,BCL6,BHLHE40,E2F4,ETV1,FOXO3,GATA3,GLI2,JUND,MAFF,MYB,NR3C1,NRF1,POU2F2,RFX2,RUNX3,RXRA,SNAI2,STAT3,TAL1,TFAP2A,TP63"
"305","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD62L","40","AHR,ARID3A,ASCL2,BCL11A,EGR2,EHF,ESR1,ESRRA,FOXP3,GATA2,GATA3,GLI2,GMEB1,GTF2B,GTF2I,HOXA4,HSF1,HSF2,IRF3,JUND,KLF9,MAFF,MEF2C,MITF,NFYA,NR3C1,NRF1,RARG,RFX2,RXRG,SETDB1,SP4,SPI1,TFAP4,TP73,USF1,VDR,ZBTB7A,ZBTB7B,ZNF263"
"306","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD66b","58","AHR,ATF3,BARX2,BCL6,CEBPD,E2F1,E2F3,E2F7,EBF1,ELK3,ETS2,ETV1,ETV6,ETV7,FOXD2,FOXK1,FOXM1,FOXP1,FOXP2,GATA1,GATA4,GATA6,GLIS1,HEY1,HOXA1,JUNB,KMT2A,MAFK,MEF2C,MITF,NANOG,NFAT5,NFIC,NFYA,NKX2-1,NR5A2,PBX3,REST,SIX5,SMAD3,SNAI2,SP4,SREBF1,SRF,STAT1,STAT2,STAT3,TBX21,TCF7L2,TFAP2A,TP63,USF2,VDR,ZBTB33,ZBTB7A,ZFX,ZNF143,ZNF250"
"307","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","HLA.DR","138","AHR,ARID3A,ARNTL,ASCL2,ATF2,ATF3,BACH1,BATF,BCL11A,BHLHE40,CDX2,CEBPA,CEBPD,CLOCK,CTCF,CUX1,E2F1,E2F2,E2F4,E2F6,E2F7,EGR2,EHF,ELF1,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV5,FOS,FOSL1,FOSL2,FOXD2,FOXK1,FOXO3,FOXP3,GATA2,GATA3,GATA6,GLI2,GLIS1,GMEB1,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF1B,HOXA4,HOXB13,HSF1,HSF2,IRF1,IRF3,JUN,JUND,KLF1,KLF10,KLF9,KMT2A,LHX2,MAF,MAFF,MAX,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MYB,MYBL2,MYC,NANOG,NFAT5,NFATC1,NFYA,NKX2-1,NR2C2,NR3C1,NR5A2,NRF1,PAX6,PBX1,PGR,POU2F1,POU2F2,RARG,REST,RFX2,RFX5,RUNX1,RUNX2,RXRA,RXRG,SIX5,SMAD3,SOX17,SP1,SP4,SPI1,SPIB,SREBF1,STAT3,STAT4,TAL1,TBP,TBX21,TCF12,TCF21,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,THAP1,TP63,TP73,USF1,USF2,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF384,ZNF76"
"308","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","TCRVdelta2","15","AHR,AR,ARID3A,BCL6,BHLHE40,CDX2,ETV1,FOXA1,GATA3,GTF2B,MXI1,MYB,RXRA,STAT3,TAL1"
"309","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD206","26","AHR,BHLHE40,CEBPD,E2F4,EGR2,ETV7,FOXP2,GATA1,GLIS1,HSF2,IRF1,IRF3,JUND,MAFK,MEF2C,MITF,NR5A2,RELA,RFX2,RUNX1,SMAD3,TP63,USF1,VDR,ZBTB7B,ZNF263"
"310","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD107a","77","AHR,ARID3A,ASCL2,BARX2,BCL6,CEBPA,CEBPD,CTCF,EBF1,EHF,ELF1,ELK3,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV7,FOSL1,FOXA1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA3,GLIS1,GMEB2,HES1,HOXA1,HOXB13,HSF2,IRF1,IRF2,IRF3,JUN,JUNB,JUND,MAFF,MECOM,MEF2A,MEF2C,MEIS1,MITF,NR2F2,NR3C1,NR5A2,NRF1,PBX3,PPARG,RARA,RELA,RFX2,RXRG,SMAD3,SP1,SP4,SPI1,SREBF1,SRF,STAT5A,TCF12,TFAP4,TP63,TP73,USF1,VDR,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZNF250,ZNF263,ZNF76"
"311","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD357","26","ARID3A,BHLHE40,EGR2,EHF,ESR1,ESR2,GATA3,GLI2,GMEB1,GTF2B,HOXA4,HSF1,HSF2,JUND,KLF1,MYB,NR3C1,NRF1,RFX2,RFX5,RUNX1,RXRA,SREBF1,STAT3,TP63,TP73"
"312","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD95","38","ARNT,BATF,BCL11A,BCL6,CUX1,E2F1,E2F3,E2F6,EBF1,ELK3,EPAS1,ETV1,FOS,GATA2,GMEB1,HES1,HIF1A,HNF4A,IRF4,MXI1,MYBL2,MZF1,NFIC,PAX5,RBPJ,REST,RFX5,RUNX3,SPDEF,SREBF1,STAT5B,TBP,TEAD4,TFDP1,THAP1,USF2,VEZF1,ZEB1"
"313","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD11b","14","ATF1,CEBPD,CUX1,HINFP,HNF4G,IRF2,KLF10,KLF3,MAFK,MECOM,MYBL2,NFYB,TEAD4,USF2"
"314","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD127","23","ATF1,BARX2,E2F7,ELK3,FOSL2,HEY1,HNF1B,HNF4A,MEF2A,NR2C2,NR2F2,NR5A2,PAX6,POU2F2,PRDM1,RARA,RUNX1,RUNX3,SPI1,SREBF1,STAT4,ZBTB7A,ZNF76"
"315","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD38","14","ATF1,BACH1,BACH2,CLOCK,FOXA1,MAFK,NFYB,PBX1,RBPJ,TCF4,TFDP1,VDR,ZKSCAN1,ZNF76"
"316","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD81","66","ATF2,ATF3,BARX2,BCL11A,CEBPD,CLOCK,E2F2,E2F4,E2F7,EGR2,ELK3,EPAS1,ESR1,ESR2,ETV5,FOS,FOSL1,FOSL2,FOXK1,FOXM1,FOXO3,GATA3,GLI2,GRHL2,GTF2B,HEY1,HNF1B,HNF4A,IRF1,JUND,KLF1,KMT2A,MAFK,MAX,MEF2A,MEF2C,MEIS1,MYB,MYBL2,MYC,NFAT5,NR2F2,NR3C1,NR5A2,NRF1,PAX5,PAX6,POU2F1,POU2F2,PRDM1,RARA,RARG,RBPJ,RELA,RUNX1,SP1,STAT1,STAT2,STAT3,TFAP2A,TP73,YY1,ZFX,ZKSCAN1,ZNF250,ZNF384"
"317","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD123","13","BACH2,BHLHE40,ESR2,ETV1,FOXP1,FOXP2,JUN,MEF2C,NR3C1,PPARG,TEAD4,ZBTB7B,ZEB1"
"318","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD40","8","BCL11A,ESRRA,GTF2I,HIF1A,RARG,SP4,SPIB,TFAP4"
"319","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD25","4","BCL6,ELF1,NFYB,TFDP1"
"320","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD45RA","13","BCL6,ETV7,FOXP2,GMEB2,GTF2I,IRF2,RELA,REST,SMAD3,USF2,XBP1,ZEB1,ZNF250"
"321","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD103","8","BHLHE40,EGR2,GLI2,GMEB1,HSF1,MYB,RFX5,RXRA"
"322","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","KLRG1","4","CEBPA,ESR2,IRF1,POU2F2"
"323","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD39","5","CEBPD,E2F4,ELF1,KLF10,SNAI2"
"324","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD20","8","EGR2,ETV1,JUND,NR5A2,RUNX1,TP63,ZBTB7B,ZNF263"
"325","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD133","8","ELF1,ETV7,IRF2,JUNB,KMT2A,MXI1,STAT5B,ZNF250"
"326","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD11c","6","ETV1,HIF1A,KLF10,MYBL2,RFX5,SNAI2"
"327","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD28","1","ETV1"
"328","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD366","1","ETV5"
"329","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD185","1","FOXP1"
"330","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD304","2","HNF4A,RELA"
"331","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD4","1","HNF4G"
"332","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD273","1","HOXA1"
"333","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD195","2","KLF3,STAT3"
"334","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD15","4","RELA,RXRA,TAL1,ZNF76"
"335","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD117","2","SPI1,ZBTB7A"
"336","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD152","1","TAL1"
