Cell.Type,Sample Name,AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NRF1,ONECUT1,OTX2,PAX5,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SOX17,SP1,SP4,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBP,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF384,ZNF76
LMPP.CDK6-FLT3,ND251_MPP,-0.206496559,0.231745132,-0.421480897,-0.592521822,-0.21361462,-0.248610286,0.072758757,-0.097276042,0.173048647,-0.558120366,-0.224543736,0.045405414,-0.08536015,-0.223541799,0.214498457,0.297641339,1.25244819,-0.867237501,-0.013445934,0.542132141,-0.487355207,0.470507308,-0.120132862,0.213211121,-0.976073734,-0.045057931,0.574400233,-0.174555809,0.513231291,0.073733632,0.125530239,0.167796999,0.503258121,-0.05822678,0.397177582,-0.650261702,0.068477134,0.48341267,0.028958469,-0.29835439,-0.636901718,-0.203716488,0.367489306,-0.041310684,0.151016316,-0.004652947,0.844402933,-0.066152734,-0.235290065,0.057648628,0.250382165,0.562680876,-0.09285815,-0.063519694,0.286976629,0.540436979,0.282119088,0.357537803,0.127583867,0.283712191,-0.177758135,0.098508264,0.841584799,-0.175513356,-0.024428928,0.183486735,-0.172594946,-0.288619834,-0.319704559,-0.654032544,-0.2999127,1.117584673,0.042411632,-0.068255292,-0.013958908,-0.474710747,0.457739172,0.536091245,0.013189247,-0.248807755,0.0237452,0.35494904,-0.365333211,0.603458837,-0.275753934,0.321615358,0.744267784,-0.431985412,-0.358752969,0.240272237,0.040038181,-0.654792122,0.25944445,0.115574498,-0.430228724,0.357322525,-0.439228239,0.016846413,0.330787049,-0.277512748,-0.276955286,-0.38779562,0.757849139,-0.5947578,0.091595188,0.15702057,0.278437738,-0.291551623,0.015022088,0.476642719,-0.850138059,-0.593147101,-0.018234282,-0.485837375,-0.161609644,-0.234299622,-0.706876166,0.175514391,-0.12957237,0.245152047,-0.222110104,-0.030847767,-0.061917578,0.017456309,0.723418788,-0.278403829,0.081561906,-0.045669658,0.265511121,0.04819187,0.066417543,0.383985017,-0.068694118,-0.013423359,-0.081869962,0.044077302,-0.04219255,-0.048154599,-0.297400825,0.341946162,-0.492791552,0.396305292,-0.467793995,-0.609868345,-0.105904977,-0.064842583,-0.075427217,0.03274597,0.493195955,0.780818904,-0.078019608,-0.468257312,-0.102429365,-0.222570372,-0.334004889,-0.31132517,0.645171465,-0.326151135,-0.1175499,-0.125359891,0.34294995,0.044821059,0.212320636,-0.000285518,0.116833968,-0.270846761,0.446391871,0.16500491,0.162348201,0.089951655,0.209292589,-0.215698387,0.19477977,0.0612087,-0.353994754,0.006460409,0.242813872,-0.08091456,0.261652759,0.159425674,-0.142055571,0.36258804,-0.283081946,0.540923892,-0.001532209,0.241943135,0.004794018,-0.157994904,0.319415904,-0.141160129,-0.381766474,0.443248413,-0.271019598,0.131501883
LMPP.LSAMP,ND251_34,0.05397366,-0.192716957,0.130278643,-0.103298714,-0.005886501,0.196753155,-0.01001486,0.10598081,0.288357269,-0.137990579,-0.067079232,-0.041616864,-0.068207332,0.289116415,0.008730613,0.056515759,0.237108502,-0.265788229,0.320292059,0.096966042,-0.132658918,-0.239267794,0.067807332,0.049963662,-0.296045091,0.113199452,-0.04526703,0.034929456,-0.11403097,0.0421768,0.367539953,-0.322352811,-0.387883838,0.07216002,0.092944139,-0.047583758,-0.010007381,-0.144261644,0.026095863,-0.015206085,-0.091002532,0.150622221,-0.019193567,-0.170825664,0.188095452,-0.031232343,0.199668624,0.231106873,0.024688348,0.262610124,0.123135025,0.031370332,0.069702915,0.215017014,-0.430640397,-0.29833717,0.047915363,0.071518322,-0.15001877,-0.08606915,-0.191773399,0.044631223,-0.031471041,0.138432542,-0.199938455,0.016253717,0.307098134,-0.023804261,0.417312037,-0.077252503,-0.062877169,0.364980819,0.170190054,0.047925885,-0.334194896,0.019361352,-0.069358347,-0.257367157,0.352213347,-0.127288253,0.14952367,0.023694871,-0.008068629,0.027452441,-0.012600018,-0.186025562,0.034373075,-0.029667957,0.077348214,-0.153199072,0.395528547,-0.149299016,0.217088393,-0.285318361,0.09413711,0.056270433,0.189280062,-0.103062487,-0.149344478,0.080042738,0.109806392,0.183911128,-0.014667229,0.045326949,-0.200640479,-0.112755873,-0.448851463,-0.258710699,0.012466085,0.379830822,0.011432947,-0.197680723,-0.112502285,0.112757622,-0.168556223,0.256412668,-0.031222004,0.280258851,0.015441431,-0.164138766,0.02166028,-0.03143372,-0.238863114,0.312107126,-0.116360747,-0.116645878,0.123852998,-0.252602621,0.094898297,0.043908883,-0.071418408,-0.012045991,0.094959022,0.078466532,0.155915233,-0.24594783,-0.088992091,0.155665923,-0.004379371,0.244053582,-0.143735831,0.058298406,0.112456384,0.188307989,-0.319046377,-0.038710014,0.104630039,-0.202371797,0.256159337,0.026920699,0.082108225,-0.251687374,0.034344739,-0.103966798,0.164401788,-0.070598186,0.208939062,0.484344282,0.032137545,-0.210277003,0.007746245,0.174688223,-0.113038294,-0.192379319,0.010639144,-0.038983114,0.234088155,-0.111452159,-0.203902997,0.020896825,-0.137134349,-0.031597837,0.163224599,-0.308778812,-0.171632755,0.013349873,0.044186984,0.423675915,-0.057150108,-0.217916408,-0.134775918,0.296446734,-0.269673205,0.012694617,0.404921479,-0.04466328,-0.1545638,0.110352044,0.228741443,0.049407669,0.068030658,-0.342074662,-0.189439056,-0.013472505
LMPP.LSAMP,ND251_LMPP,0.013315267,-0.02386054,-0.038392693,0.045587899,-0.005542534,0.092674031,-0.01515235,0.070479913,0.210767685,-0.015697415,0.132874677,-0.032670522,0.021508472,-5.89E-05,-0.025618875,0.012977347,-0.00770313,-0.06403532,-0.005548523,-0.010263417,-0.120747379,0.099990922,-0.146880711,-0.027841063,-0.048458227,-0.102600106,0.07239095,-0.018114038,-0.027402007,-0.036268439,0.126386434,0.043563904,-0.02247436,-0.00112569,0.167681492,-0.047904808,-0.032508034,-0.045065914,0.054220497,-0.035993815,-0.044346741,-0.003149341,-0.079571442,0.071244622,-0.007689686,-0.073390643,0.366946845,0.049080775,-0.012084917,-0.011283093,-0.057011173,0.034625628,-0.197322463,-0.049193053,-0.046976256,0.009229336,0.020710832,0.004152372,-0.1026604,0.041468449,0.010354436,0.023189502,0.056784221,0.039683777,-0.06549598,-0.046380915,-0.044033505,-0.055015059,0.008354347,-0.000741688,-0.056657989,0.336156262,-0.022838571,-0.086933774,0.040654468,0.045278874,0.051518408,-0.030001334,0.009476169,0.097404874,0.060994622,0.101918773,-0.032685929,0.071180279,-0.047421465,0.034066729,0.096932237,0.044884828,0.048666895,-0.102646014,0.033313477,-0.027827457,0.392566376,-0.035387397,-0.052407814,0.174654669,0.15065906,0.03276291,0.014690199,0.063621811,0.021531186,-0.100908287,0.036649982,0.0787066,-0.084834936,0.057289889,-0.015235878,-0.08518198,0.026530125,-0.042459416,0.012285891,-0.082894667,0.081201229,-0.112852113,-0.053615378,-0.04843289,-0.054454602,-0.040810895,-0.138014902,0.030977279,-0.017494703,-0.125189348,-0.096969164,0.017938694,-0.06893939,-0.044486615,0.037957565,0.009726985,-0.077483617,0.032515873,0.079143852,-0.039198556,-0.073778727,-0.004205497,0.018273342,0.036104231,0.001662801,0.129271967,0.078945845,0.103079815,-0.035406429,0.144108885,-0.10985993,-0.044889997,0.080258292,-0.049809245,-0.003726488,-0.102337495,0.027114689,0.016341014,-0.043035217,-0.076554623,0.009977524,0.016065018,-0.034109662,-0.023792212,-0.058502082,0.023429855,0.087138895,0.054931265,-0.082215839,0.114099667,0.062823989,-0.015051206,0.117305837,-0.07111603,0.226174032,0.050047728,-0.017671736,0.061971435,-0.102658859,0.071128769,0.088788548,-0.087496616,0.002446814,0.011398484,0.01546665,0.008024136,0.040685152,0.028787591,-0.122794099,0.028404277,0.156160295,-0.006208072,0.120332426,-0.056539407,0.04414811,0.068462679,0.134016099,-0.101776132,-0.065372347,-0.077722676,0.10287458,-0.066440141
LMPP.Naive.T-cell,ND251_LMPP,-0.0439518,-0.017214916,-0.073177769,0.063439818,0.062215448,0.086510222,0.034151237,0.109791236,0.212063748,-0.169178187,-0.035069643,-0.0497802,0.04407354,0.012165671,0.031958043,0.071246178,0.005612836,0.002797819,0.041831821,-0.094511731,-0.070150365,0.112139189,-0.113509111,0.065974187,0.018621726,-0.036564951,-0.024684368,-0.069424653,0.076930171,-0.075077457,0.280490188,0.002800336,0.080559204,-0.037194814,0.259224702,0.088253356,0.013900055,-0.110496938,-0.035629574,-0.065644474,-0.09942995,-0.014101883,-0.095241688,0.204367236,-0.032279617,-0.006170331,0.186215992,-0.030963487,0.048698345,-0.034253358,-0.112569943,-0.035778939,-0.03635604,-0.088530141,0.010834034,0.057293264,0.008451428,0.123615542,-0.041387977,0.108663653,-0.181423297,-0.024883578,-0.099014755,-0.018806075,-0.016504229,-0.147528617,-0.019024388,0.04600864,-0.004292164,-0.111562897,-0.124904299,0.164477889,0.143268821,0.218668933,-0.126419612,-0.149134936,0.067274472,-0.037390166,-0.020444766,-0.023956318,0.247292475,0.160534117,0.062416049,0.099365447,-0.03492177,0.271546878,0.090593704,0.083194906,-0.021122496,0.106930025,-0.040582159,-0.056844705,0.382453174,-0.110300184,0.134206144,0.117473383,0.07121814,0.050661897,-0.097134529,0.055294537,0.053621008,-0.0602957,0.003063024,0.077569449,-0.114278122,-0.005604738,-0.190115024,0.006645171,0.075355757,-0.066667833,-0.034808171,-0.176743717,-0.000509817,-0.08869448,0.043431155,-0.140477073,0.022921165,-0.091554885,-0.016281555,0.010456308,-0.008133835,-0.226306317,0.025132938,0.005175235,0.007792077,-0.001987314,-0.038882892,-0.092219883,0.109982993,0.002476639,0.054739161,-0.123921259,0.081035336,-0.019472785,-0.02012607,0.068334757,-0.022080836,-0.01864785,0.184171198,0.01871157,-0.071015974,0.018624172,-0.046326488,-0.022426723,0.105500904,-0.041817229,0.052727839,0.028645081,0.065052138,-0.123300924,-0.120619932,0.025908032,0.014810394,0.056451308,0.010114629,0.013377451,0.022709294,-0.006585969,-0.029963502,-0.050465891,-0.008195011,0.123686787,0.024189477,-0.120386347,0.064110221,-0.111888324,0.097551608,0.062242742,0.016251792,-0.002247502,-0.002490964,-0.057233539,0.10388657,-0.05384346,-0.058430631,0.034958684,-0.032211476,0.062701565,0.023318384,0.103196439,-0.091453337,0.082434495,0.116456818,0.102115411,0.096507948,-0.046100422,0.071376653,0.015096373,0.065801795,-0.040494004,-0.005190839,0.002375101,-0.003438536,-0.106148663
LMPP.PRSS1,ND251_34,0.120635321,-0.201593046,-0.266307378,0.252090229,-0.222963232,-0.004975418,-0.090109361,0.109443635,0.383032137,-0.288960145,-0.056085167,-0.221447173,0.082041154,0.032418543,-0.085586731,0.11951958,-0.05652529,0.004784959,-0.125853977,-0.113667716,-0.087695239,0.393944323,-0.115040567,0.208818483,-0.049378205,-0.120239147,0.131659894,-0.107074119,0.133888077,-0.001130448,0.234813715,-0.071722932,0.095047837,0.003671156,0.20537133,-0.172016086,-0.210238238,-0.379590921,0.475129587,0.170780104,-0.102286099,-0.189868793,-0.004721654,0.327783586,0.20998755,0.00142087,0.351907829,0.038446497,-0.119816278,0.014260685,0.188249923,0.043215678,-0.158170721,0.027371715,-0.050465714,-0.208523477,0.130749811,-0.077971217,-0.192284494,0.298541775,-0.004192322,0.058608479,0.150009289,0.038543563,-0.411261293,0.069888396,0.068033367,-0.125682692,0.180385479,-0.011652239,0.096098143,-0.025705025,0.256936277,-0.008052528,-0.288401655,0.221887495,-0.049411196,-0.151699859,0.149529004,-0.176840324,0.200765178,0.153506433,0.034591088,0.199904087,0.212691325,-0.060127128,0.016104719,0.067392889,-0.272530187,-0.308943368,0.196130023,-0.154408078,0.395152571,-0.284730743,0.299900857,0.236884011,0.049099513,-0.178699258,-0.068986969,-0.082316191,0.10763181,0.173864693,-0.07080117,-0.013113813,-0.070912554,0.224893739,0.094604638,-0.135476498,-0.13490524,-0.120088803,0.195533123,-0.332503309,-0.243372646,0.36339262,-0.022148777,0.141989218,-0.056109001,-0.224946511,-0.270468152,0.50545727,-0.011556678,0.182956035,-0.270375345,-0.038698615,0.00840545,0.032507253,0.052936996,0.037907883,-0.151319446,0.088133378,0.326822227,-0.080855575,-0.112659965,0.127229737,0.095589977,-0.161774593,-0.08506232,-0.036692527,-0.0336139,0.100279749,-0.12403567,-0.003084127,-0.215265271,-0.080200765,-0.104170703,-0.179579077,0.158768861,-0.023455291,-0.043872091,0.063002816,-0.172953214,-0.06979433,-0.121266099,0.0652357,0.240540538,0.070572284,0.113371512,0.225205909,-0.046430206,0.106684074,-0.165676893,0.520663166,0.016615452,-0.079595399,-0.453078145,-0.111051435,0.412641327,-0.086161313,0.166105491,0.455671388,-0.185272816,0.12864494,-0.034013369,-0.214428814,-0.267038783,0.044843539,-0.069274973,0.02431423,0.255106617,0.246667023,-0.218047157,0.100356058,0.355807548,0.094329372,-0.302021228,0.123853444,-0.128395493,0.238181277,-0.073638917,-0.066253876,-0.09632669,0.346699156,-0.184536391,-0.181547485
LMPP.PRSS1,ND251_LMPP,-0.0053665,-0.092799047,-0.068237546,-0.020906283,-0.054179255,0.066789892,-0.023569048,0.074252645,0.174566401,-0.042691012,0.119842046,-0.117773338,0.040500069,0.021189672,-0.040710612,-0.071926327,0.043373763,-0.064393707,0.078542801,-0.013305118,-0.151137615,0.117567415,-0.103716935,-0.052155265,-0.118805083,-0.143755332,0.107860367,-0.041860707,-0.032417009,-0.143088252,0.133688794,0.008966148,0.078234263,-0.01493713,0.179329501,-0.013356854,-0.014586411,-0.068000842,0.008299878,-0.041001313,-0.038294633,-0.012747356,-0.042186231,0.061938072,0.016322831,-0.034164615,0.412865668,0.001806446,-0.007235305,0.008486414,-0.081001335,0.11706533,-0.196691896,-0.059791946,-0.003943087,0.042962875,0.016533373,0.004714467,-0.070912743,0.043403317,-0.01075021,0.068802415,-0.002390346,0.019497103,-0.032612408,-0.028169525,-0.05909552,-0.063238363,0.000134045,0.060343541,-0.06002915,0.35492314,-0.006867905,-0.051639502,0.098384951,0.068901303,0.046820277,-0.02860208,-0.007471814,0.045025868,0.200944213,0.070906348,-0.030884529,-0.002205278,-0.080367885,0.057538924,0.091862577,0.055539509,0.01797958,-0.093341604,0.056330212,0.01326642,0.424681484,-0.092539958,-0.023720948,0.153048252,0.193320166,0.163908992,-0.022203525,0.075567821,0.012705002,-0.147392934,0.04596826,0.048848169,-0.057171246,0.09314354,-0.044008263,-0.092297578,-0.034309696,-0.086248923,-0.071348893,-0.095943401,0.066558015,-0.17478387,0.034205155,-0.014270711,0.001991378,-0.050655757,-0.066586972,0.008379106,0.026710484,-0.098001679,-0.025090349,0.098482211,-0.095175161,-0.091546245,0.057665888,-0.003495797,-0.100446626,0.068757456,0.022359705,-0.000553627,-0.072583051,-0.048170271,0.024205,0.046882667,-0.015845611,0.096919527,0.103698676,0.089570665,-0.102816157,0.171029713,-0.096081984,-0.051809218,0.102092766,0.01593899,0.09923085,-0.033190254,0.098770478,0.012659134,-0.05781126,-0.06860184,0.026516887,0.054295272,0.000723576,-0.017283803,-0.065387426,0.018006593,0.055459631,0.084605063,-0.073788058,0.127306368,0.018822717,-0.042329011,0.030568181,-0.004157223,0.314113943,0.032666248,0.050802559,0.068065551,-0.05959981,-0.095698982,0.064329824,-0.043495627,-0.08305749,0.047506607,-0.015391691,0.056911791,0.035836752,-0.018636493,-0.066937368,0.07536474,0.167684405,0.061773569,0.028800821,-0.07278457,0.052040849,0.042251567,0.146232304,-0.111567058,-0.038928501,-0.079464697,0.091104141,-0.097969538
LT-HSC.HLF,ND251_34,0.237260128,-0.287724567,0.524104281,0.158379437,1.040903533,0.477861668,0.676023332,-0.040711199,0.18558518,0.670491533,-0.14883468,-0.239687086,-0.975661051,0.521145654,-1.17266204,0.365890482,0.245047152,-0.571110908,1.348128068,-0.621873929,-0.494721486,-0.67573031,0.897319385,-0.00013968,0.674074957,0.224538876,0.615759106,-1.380533821,-0.164825464,-0.312372673,0.388423833,-0.135404018,1.738162825,-0.606321974,0.87542421,0.859830105,-0.994197744,0.135449186,-0.979732469,-0.006903012,0.371082878,0.727645582,-0.075725104,1.559077699,-0.377823554,-0.999760199,0.543648274,-0.477050998,0.338672419,0.349978537,-0.346806837,1.999040267,0.113821317,-0.255591983,-0.21143536,0.133013248,0.590876991,-0.640928276,-1.245846413,-0.592226108,-0.672681199,0.46567984,-0.166346485,0.600836621,-0.353037241,-0.191322509,-0.752276218,-0.277681572,0.381295082,0.954420152,0.337066012,-0.557523709,0.096947898,-0.590337614,-0.432350643,1.020765264,0.063788771,-0.112257939,-0.839790486,1.078135067,0.450728377,0.321673405,-0.255582028,-0.876865498,0.324593076,-0.343917484,-0.435166435,0.298156599,-0.066967461,-0.472925245,0.220501247,-0.234213878,0.297612475,-2.025181302,-0.122567853,0.840003956,-1.439137693,-0.979881144,0.128402623,-0.07541873,0.223322263,-0.050508832,-0.00219918,-0.431977116,0.479520442,0.934474886,1.24783524,1.078144668,-0.448536729,-0.051165121,-0.392539222,1.177746286,0.154180199,1.13345503,-1.251179982,-0.394123602,0.179616285,0.517703056,0.521770622,1.364980982,-0.141268942,0.752905412,-0.63791963,0.166207103,-0.880634938,-0.377107924,0.471050785,-0.247876442,0.203457333,0.839880285,0.865389233,0.221589074,-0.187864946,0.267113142,0.867413348,0.58392322,-0.267852333,-0.064289877,-0.781575051,-0.005624553,-0.664446985,0.150330139,-0.02189978,-0.036121867,0.192542739,0.523339557,-0.939339744,-0.428570011,0.185880098,-1.553224781,-0.291441008,-0.582164388,-0.879287876,0.307400881,-1.241970283,0.614158472,-0.059957478,-0.077932633,0.759823202,0.992743881,0.126737612,-0.718935685,-0.198833297,-0.07708814,0.143064308,-0.563905541,-1.259264081,-0.535199496,0.546295721,0.025300598,-0.494746483,-0.910992032,-1.903871905,-0.383050871,0.446955618,-0.059100838,0.312525441,0.82395342,-1.925885973,-0.119052967,-1.411369261,-0.074300022,1.53522217,0.357391335,1.658689144,0.656035487,1.091463248,0.891465706,0.111303598,0.804764317,-1.147243649,-0.324242043,-0.511129682,0.146591337
LT-HSC.HLF,ND251_HSC,0.037615842,-0.066295663,-0.090662541,0.030239512,0.029178425,0.087185249,-0.019691478,0.090275658,0.205936452,-0.007136877,0.117732794,-0.085152763,0.0409523,0.01325889,-0.051118665,-0.114980726,0.0909684,-0.017687289,-0.012969322,0.027103303,-0.196093055,0.187485613,-0.120919113,-0.008584834,-0.12785254,-0.157889596,0.124222884,-0.05509844,0.002785567,-0.147926728,0.125002899,-0.07616878,0.163299852,0.003161024,0.199776023,-0.08484209,0.036872697,-0.023055401,0.072595975,-0.04017267,0.020397805,-0.035993096,-0.111095197,0.022911077,-0.069281858,-0.047888538,0.457639734,0.090252213,-0.035379124,-0.009916628,-0.050606451,0.078023907,-0.117307805,-0.094529675,-0.08032744,-0.008415167,-0.021462795,0.07621641,-0.072729443,0.028997726,-0.046702417,0.017872946,-0.011647334,0.015207515,0.031944872,-0.023947737,-0.010662946,-0.03333065,-0.023911349,-0.027334324,-0.048837033,0.373012951,0.02861974,-0.031966359,0.008278701,0.009881903,-0.005463365,-0.003912119,0.003076051,0.076013945,0.243715726,0.068054576,0.003651858,0.117497508,-0.060703587,0.122265794,0.012670252,0.073596385,0.109186235,-0.000753818,0.054867711,-0.057383576,0.426131294,-0.048397411,-0.004155747,0.1695526,0.121759543,0.08054421,-0.071811713,0.091279116,0.053985146,-0.148144882,-0.002253211,0.00891121,-0.074632831,0.097449325,-0.092316478,-0.022840881,0.022195785,0.001784034,-0.03846726,-0.061490475,0.021245485,-0.084901501,-0.022892562,-0.114828514,-0.00728617,-0.085191732,-0.031140604,0.070375004,0.036112926,-0.139132809,0.003761712,0.075673456,-0.09039428,-0.020232713,0.08867017,-0.016071205,-0.154534336,-0.020001888,0.134047428,-0.021655939,-0.095748038,-0.017433519,0.016094576,0.079081581,-0.048229306,0.078832309,0.123860756,0.065084815,-0.109134363,0.152988941,-0.05782467,-0.05385491,0.032813684,0.002566233,0.026116514,-0.017454531,0.097061456,0.042551295,-0.074021024,-0.107967969,0.007120006,0.024887163,-0.022968058,-0.022853529,0.055747897,0.076565426,0.102124949,0.055946071,-0.068646316,0.129333674,0.002822767,0.019298698,0.013085694,-0.05009322,0.283759225,0.02729494,0.024103738,0.039020054,-0.093459729,-0.1034931,0.001389527,-0.143250975,-0.02648877,0.018637868,0.058858074,0.041343105,-0.013064074,-0.021795718,-0.081485884,0.082523327,0.155243803,0.026319846,0.054327276,0.052082323,0.033119549,0.106189627,0.16898246,-0.096970764,-0.052098261,-0.079048882,0.089567632,-0.118720527
LT-HSC.HLF,ND251_MPP,-0.049734273,-0.133454555,-0.187865588,-0.016990833,0.034574374,0.277132561,0.200829863,-0.007847411,0.246924264,-0.364704339,0.1094648,0.021746218,0.118513953,0.037071814,-0.051232742,0.001416027,-0.062601424,0.074404234,-0.160601986,0.078215243,-0.316954514,0.119427448,-0.059756967,-0.03917276,-0.078154001,-0.055760738,0.170844447,-0.061358971,-0.033953403,-0.064858429,0.191178429,-0.258902526,0.078178366,0.032628301,0.222204982,-0.120806631,0.075460617,-0.000601037,-0.024378225,0.020572539,-0.031874775,0.011126402,-0.152940221,-0.001600017,-0.165328582,0.01684896,0.506972335,0.064699782,0.204612369,0.164986811,-0.244598555,0.297127501,0.010450753,-0.121403335,-0.156964952,-0.069785999,-0.063149868,-0.054253589,-0.098935431,-0.110035246,-0.087979939,-0.015810771,-0.080206702,0.105828191,-0.051114896,0.047396673,-0.035026055,-0.098346468,-0.009008452,-0.060888536,-0.162251511,0.406686339,0.183054554,0.013405,-0.009373544,0.074376695,0.027878988,-0.107103029,0.115353144,0.131948547,0.31481592,0.19959276,0.054322998,0.056916539,-0.086733452,0.043641701,0.091942602,-0.002880389,0.241858131,-0.080901911,-0.023075661,0.144681163,0.517299151,0.229285422,-0.134217872,0.002084105,0.305687733,0.075968081,-0.121597189,0.128939594,0.037827398,-0.066330998,0.012630229,0.035867529,0.015392711,-0.019416916,-0.091355105,-0.152310216,-0.121149625,-0.110756448,-0.009441654,-0.061264505,0.068356416,-0.091376735,0.026139216,-0.088039949,0.039406537,0.039979935,-0.001486682,-0.060359253,0.021931048,-0.288457962,0.008332858,0.277563942,-0.158396257,-0.017597431,-0.011386928,0.067246602,-0.093136247,-0.232708724,0.042498921,0.038801763,-0.169371138,0.005064666,0.25663199,0.047174012,-0.038965074,0.234938564,-0.012528082,0.024083779,-0.133594192,0.030414708,-0.238021482,0.005615961,0.223032088,0.114865263,-0.076630163,-0.035006804,0.332229715,-0.091173514,-0.070593453,-0.258934496,0.196470791,0.154485136,-0.116511935,0.014709993,-0.018743993,0.026424791,0.158672924,-0.011354721,-0.013120289,-0.066131827,-0.003648191,-0.235559809,0.19425708,-0.019833385,0.143162335,-0.025391027,-0.014869155,0.030738562,-0.323978741,-0.081709553,-0.037202796,-0.184243566,-0.127159996,-0.103812875,0.052505411,0.116307024,0.099689053,0.065204909,0.070878915,0.029226049,-0.022082262,0.219469268,0.307923137,-0.026951319,-0.077228353,-0.056929457,0.167534979,0.010449864,-0.030660218,0.232768431,0.158535663,0.05003125
MEP-MKP,ND251_34,-0.082152317,-0.029666789,-0.084717558,-0.018957272,0.038531462,0.042049179,0.057135592,0.05314001,0.182408262,-0.178742913,0.168845435,-0.023400277,0.106328272,0.069520754,-0.168366566,-0.002511141,0.056255174,0.132062855,0.151999782,-0.000832736,-0.289337035,-0.065502523,0.031472964,-0.086720786,-0.052279237,-0.185689051,-0.021186394,0.045086877,-0.113731546,-0.123996624,0.129731588,0.037925835,0.136718284,-0.001684594,0.30026989,0.088168829,0.03485503,-0.093361513,0.101028668,-0.017593131,-0.062852722,0.076574841,-0.094369055,0.054669558,-0.080900957,-0.040681362,0.431423091,0.082474001,0.131407594,-0.094938931,-0.103939912,0.061115232,-0.50290871,0.147586361,-0.020245538,0.11273845,-0.007043198,0.017184995,-0.083247837,0.171759059,0.002027862,0.073651855,0.161609464,0.054824172,-0.102506777,-0.037427486,0.010125962,-0.102365699,0.100286741,-0.036245419,-0.115973957,0.576650399,0.099047314,-0.000858838,0.023083027,-0.124255717,0.077961857,-0.190559512,0.085308554,0.055578983,0.277422262,0.060163687,0.037756293,0.137104754,-0.079546712,0.079265914,0.108625887,0.04910886,0.146623844,-0.026643648,0.066521816,-0.130902985,0.550461875,-0.182649025,-0.083590691,0.1672997,-0.012895895,0.056725839,-0.007402764,0.038054503,-0.069235553,-0.166424074,-0.031337037,0.036996376,-0.138839024,0.217369745,-0.096616993,-0.068644353,-0.061627423,0.005972334,0.107084993,-0.104847375,-0.017285099,-0.091585823,0.121973996,-0.095250086,-0.122005714,-0.14933808,0.030390991,0.022597624,-0.082970719,-0.128514884,0.027084857,0.127793862,-0.005315195,-0.049327716,0.11885508,-0.18183422,-0.19150335,-0.080348072,0.044799333,-0.123585125,-0.055116887,0.008719558,-0.033692217,0.14420012,0.028402099,0.011398247,0.182105297,0.036013576,-0.177069909,0.086179921,-0.089286796,-0.126911596,0.160183696,-0.051771018,-0.078784278,0.02417176,0.004473939,-0.13723961,0.061317926,0.069618424,0.048596107,-0.031617767,0.124966002,0.0615021,0.01125609,0.128216536,-0.011272699,0.160231156,-0.014156463,0.101457695,0.055342153,-0.093769816,0.048187459,0.000695539,0.56704553,-0.038366129,0.188856597,0.180547981,0.111084182,-0.258490293,-0.17502881,-0.200184376,0.038567757,0.018560882,-0.059419774,-0.102905644,0.056376216,-0.045196415,-0.123399491,0.063936432,0.216510769,0.053323669,-0.050980622,0.156457145,0.076736631,0.193326278,0.242361577,-0.076454221,0.091190888,0.168730593,-0.063350439,-0.214101995
