"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"TCF4",0.153439153439153,0.19047619047619,0.492063492063492,0.518518518518518
"TCF7L2",0.772486772486772,0.439153439153439,0.724867724867725,0.566137566137566
"TEAD4",0.195767195767196,0.571428571428571,0.756613756613757,0.968253968253968
"TFAP2A",0.0158730158730159,0.46031746031746,0.439153439153439,0.417989417989418
"TFAP2C",0.925925925925926,0.0529100529100529,0.396825396825397,0.492063492063492
"TFAP4",0.412698412698413,0.232804232804233,0.71957671957672,0.121693121693122
"TFDP1",0.296296296296296,0.365079365079365,0.105820105820106,0.687830687830688
"THAP1",0.873015873015873,0.412698412698413,0.206349206349206,0.158730158730159
"TP63",0.857142857142857,0.899470899470899,0.37037037037037,0.0952380952380952
"TP73",0.407407407407407,0.375661375661376,0.502645502645503,0.571428571428571
"USF1",0.560846560846561,0.26984126984127,0.216931216931217,0.555555555555556
"USF2",0.0423280423280423,0.227513227513228,0.455026455026455,0.174603174603175
"VDR",0.671957671957672,0.35978835978836,0.656084656084656,0.153439153439153
"VEZF1",0.037037037037037,0.0634920634920635,0.481481481481481,0.185185185185185
"XBP1",0.804232804232804,0.333333333333333,0.957671957671958,0.55026455026455
"YY1",0.878306878306878,0.62962962962963,0.571428571428571,0.253968253968254
"ZBTB33",0.888888888888889,0.788359788359788,0.740740740740741,0.164021164021164
"ZBTB7A",0.634920634920635,0.740740740740741,0.894179894179894,0.825396825396825
"ZBTB7B",0.544973544973545,0.28042328042328,0.624338624338624,0.523809523809524
"ZEB1",0.513227513227513,0.544973544973545,0.793650793650794,0.0105820105820106
"ZFP42",0.793650793650794,0.883597883597884,0.682539682539683,0.793650793650794
"ZFX",0.962962962962963,0.857142857142857,0.851851851851852,0.952380952380952
"ZKSCAN1",0.433862433862434,0.211640211640212,0.417989417989418,0.513227513227513
"ZNF143",0.566137566137566,0.777777777777778,0.947089947089947,0.19047619047619
"ZNF263",0.264550264550265,0.994708994708995,0.582010582010582,0.44973544973545
"ZNF384",0.00529100529100529,0.708994708994709,0.873015873015873,0.126984126984127
"ZNF76",0.0105820105820106,0.724867724867725,0.0582010582010582,0.936507936507937
