"","ND251_34","ND251_LMPP"
"PPARG",0.566137566137566,0.428571428571429
"PRDM1",0.0899470899470899,0.613756613756614
"PRDM14",0.17989417989418,0.587301587301587
"RARG",0.0264550264550265,0.37037037037037
"RBPJ",0.883597883597884,0.862433862433862
"RELA",0.851851851851852,0.968253968253968
"REST",0.857142857142857,0.714285714285714
"RFX2",0.211640211640212,0.100529100529101
"RFX5",0.603174603174603,0.931216931216931
"RUNX1",0.0105820105820106,0.121693121693122
"RUNX2",0.338624338624339,0.216931216931217
"RUNX3",0.19047619047619,0.772486772486772
"RXRA",0.0476190476190476,0.322751322751323
"RXRG",0.470899470899471,0.73015873015873
"SETDB1",0.100529100529101,0.44973544973545
"SIX5",0.936507936507937,0.867724867724868
"SMAD3",0.894179894179894,0.497354497354497
"SOX17",0.0952380952380952,0.396825396825397
"SP1",0.296296296296296,0.35978835978836
"SP4",0.0582010582010582,0.761904761904762
"SPI1",0.518518518518518,0.788359788359788
"SPIB",0.597883597883598,0.677248677248677
"SRF",0.407407407407407,0.380952380952381
"STAT1",0.899470899470899,0.661375661375661
"STAT2",0.275132275132275,0.571428571428571
"STAT3",0.724867724867725,0.846560846560847
"STAT4",0.222222222222222,0.291005291005291
"STAT5A",0.846560846560847,0.888888888888889
"STAT5B",0.185185185185185,0.476190476190476
"TBP",0.619047619047619,0.232804232804233
"TCF12",0.412698412698413,0.894179894179894
"TCF21",0.433862433862434,0.248677248677249
"TCF3",0.989417989417989,0.994708994708995
"TCF4",0.656084656084656,0.650793650793651
"TCF7L2",0.613756613756614,0.444444444444444
"TEAD4",0.571428571428571,0.814814814814815
"TFAP2A",0.0846560846560847,0.0899470899470899
"TFAP2C",0.158730158730159,0.296296296296296
"TFAP4",0.0740740740740741,0.783068783068783
"TFDP1",0.825396825396825,0.28042328042328
"THAP1",0.492063492063492,0.518518518518518
"TP63",0.481481481481481,0.55026455026455
"TP73",0.523809523809524,0.46031746031746
"USF1",0.0529100529100529,0.253968253968254
"USF2",0.888888888888889,0.693121693121693
"VDR",0.206349206349206,0.333333333333333
"VEZF1",0.53968253968254,0.0687830687830688
"XBP1",0.80952380952381,0.857142857142857
"YY1",0.322751322751323,0.883597883597884
"ZBTB33",0.693121693121693,0.746031746031746
"ZBTB7A",0.634920634920635,0.687830687830688
"ZBTB7B",0.783068783068783,0.349206349206349
"ZEB1",0.904761904761905,0.64021164021164
"ZFP42",0.978835978835979,0.777777777777778
"ZFX",0.343915343915344,0.952380952380952
"ZKSCAN1",0.354497354497354,0.0264550264550265
"ZNF143",0.285714285714286,0.507936507936508
"ZNF263",0.35978835978836,0.386243386243386
"ZNF384",0.835978835978836,0.825396825396825
"ZNF76",0.174603174603175,0.0846560846560847
