"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"MYB",0.666666666666667,0.455026455026455,0.28042328042328,0.0529100529100529
"MYBL2",0.0846560846560847,0.507936507936508,0.44973544973545,0.71957671957672
"MYC",0.761904761904762,0.80952380952381,0.867724867724868,0.354497354497354
"MYOD1",0.227513227513228,0.317460317460317,0.0105820105820106,0.619047619047619
"NANOG",0.650793650793651,0.931216931216931,0.571428571428571,0.44973544973545
"NFAT5",0.148148148148148,0.523809523809524,0.492063492063492,0.555555555555556
"NFATC1",0.465608465608466,0.851851851851852,0.486772486772487,0.322751322751323
"NFE2",0.0476190476190476,0.264550264550265,0.195767195767196,0.17989417989418
"NFIC",0.312169312169312,0.619047619047619,0.375661375661376,0.439153439153439
"NFYA",0.26984126984127,0.259259259259259,0.740740740740741,0.53968253968254
"NFYB",0.830687830687831,0.44973544973545,0.365079365079365,0.82010582010582
"NKX2-1",0.0317460317460317,0.687830687830688,0.248677248677249,0.46031746031746
"NR2C2",0.386243386243386,0.306878306878307,0.523809523809524,0.455026455026455
"NR2F2",0.952380952380952,0.338624338624339,0.714285714285714,0.195767195767196
"NRF1",0.28042328042328,0.64021164021164,0.142857142857143,0.746031746031746
"ONECUT1",0.391534391534392,0.671957671957672,0.185185185185185,0.285714285714286
"OTX2",0.608465608465608,0.502645502645503,0.777777777777778,0.767195767195767
"PAX5",0.380952380952381,0.613756613756614,0.396825396825397,0.465608465608466
"PBX1",0.216931216931217,0.0211640211640212,0.0582010582010582,0.132275132275132
"PBX3",0.0793650793650794,0.0476190476190476,0.82010582010582,0.497354497354497
"PGR",0.708994708994709,0.0740740740740741,0.666666666666667,0.894179894179894
"POU2F1",0.64021164021164,0.925925925925926,0.121693121693122,0.105820105820106
"POU2F2",0.185185185185185,0.0158730158730159,0.153439153439153,0.349206349206349
"PPARG",0.740740740740741,0.888888888888889,0.497354497354497,0.216931216931217
"PRDM1",0.798941798941799,0.0899470899470899,0.783068783068783,0.402116402116402
"PRDM14",0.174603174603175,0.597883597883598,0.555555555555556,0.666666666666667
"RARG",0.0952380952380952,0.788359788359788,0.608465608465608,0.317460317460317
"RBPJ",0.349206349206349,0.513227513227513,0.650793650793651,0.73015873015873
"RELA",0.888888888888889,0.497354497354497,0.925925925925926,0.444444444444444
"REST",0.772486772486772,0.867724867724868,0.767195767195767,0.941798941798942
"RFX2",0.402116402116402,0.962962962962963,0.132275132275132,0.0158730158730159
"RFX5",0.80952380952381,0.301587301587302,0.825396825396825,0.470899470899471
"RUNX1",0.0529100529100529,0.529100529100529,0.0634920634920635,0.899470899470899
"RUNX2",0.037037037037037,0.253968253968254,0.174603174603175,0.206349206349206
"RUNX3",0.873015873015873,0.417989417989418,0.693121693121693,0.687830687830688
"RXRA",0.301587301587302,0.206349206349206,0.455026455026455,0.259259259259259
"RXRG",0.333333333333333,0.751322751322751,0.634920634920635,0.380952380952381
"SETDB1",0.492063492063492,0.185185185185185,0.470899470899471,0.608465608465608
"SIX5",0.624338624338624,0.714285714285714,0.941798941798942,0.714285714285714
"SMAD3",0.518518518518518,0.481481481481481,0.603174603174603,0.343915343915344
"SOX17",0.35978835978836,0.740740740740741,0.291005291005291,0.682539682539683
"SP1",0.592592592592593,0.947089947089947,0.746031746031746,0.698412698412698
"SP4",0.523809523809524,0.994708994708995,0.873015873015873,0.201058201058201
"SPI1",0.354497354497354,0.322751322751323,0.71957671957672,0.222222222222222
"SPIB",0.671957671957672,0.391534391534392,0.64021164021164,0.037037037037037
"SRF",0.291005291005291,0.814814814814815,0.465608465608466,0.925925925925926
"STAT1",0.751322751322751,0.603174603174603,0.682539682539683,0.984126984126984
"STAT2",0.767195767195767,0.798941798941799,0.349206349206349,0.798941798941799
"STAT3",0.925925925925926,0.656084656084656,0.851851851851852,0.433862433862434
