"","ND251_34","ND251_MPP"
"RXRA",-0.421155836174553,-0.34559344088833
"RXRG",-0.37087311343913,-0.349539978378907
"SMAD3",0.314692645476303,0.351561434768543
"SP1",-0.388546125902905,-0.351719693827154
"SP2",0.380310686765507,0.347094422662435
"SP4",-0.349121191017232,-0.318655783161717
"SPDEF",0.391056466744294,0.3522358215065
"SPIB",-0.349048650546854,-0.35007425833951
"SREBF1",-0.36037328573422,-0.347106633402775
"SRF",-0.360675349025674,-0.344991881714405
"STAT1",-0.363004292798793,-0.346996343549507
"STAT2",-0.354210588809866,-0.348019162343213
"STAT3",-0.378019344105037,-0.349915737154094
"STAT4",-0.421881883370894,-0.329418862688587
"STAT5A",-0.390902911020623,-0.351525304957233
"STAT5B",-0.370752049482452,-0.338930876506164
"TBX21",-0.364433594002766,-0.350887113562288
"TCF12",-0.355461583028871,-0.319961262026978
"TCF21",0.349702187867703,0.352128436891989
"TEAD4",-0.382501739395653,-0.336167994448154
"TFAP2A",0.357598452119144,0.345279238224554
"TFAP4",-0.350531095064638,-0.352057509747294
"TFDP1",0.382570945023655,0.349740090350741
"TP63",0.349412117770846,0.339419327963666
"VEZF1",0.370034721828101,0.347804720772697
"ZBTB33",-0.364200460985358,-0.35029046926596
"ZFX",-0.388568613142773,-0.328763523831805
"ZKSCAN1",0.365423613859764,0.35047157704442
"ZNF143",0.388796912168482,0.30437249354895
"ZNF263",0.383224482344503,0.302491275000071
"ZNF281",0.348794743603092,0.350416333820234
"ZNF384",-0.349004196180149,-0.30841632377204
"ZNF76",0.378106478335166,0.344302990626564
