"","ND251_34","ND251_LMPP"
"SMAD3",-0.615884518058431,-0.381815047799432
"SNAI2",0.619024614676789,-0.384768162176325
"SOX17",-0.711763860133425,-0.330453884050146
"SPDEF",0.631173798021624,-0.398488382718058
"SREBF1",-0.640461812744421,-0.370690119610487
"SRF",-0.591554520358868,0.320032009920599
"STAT1",-0.602665631469979,-0.357972908906723
"STAT2",0.344568092937658,0.374441910391599
"STAT3",-0.535259949390384,0.35891698935071
"STAT4",-0.616816195077065,-0.395771235988096
"STAT5B",-0.710659650333563,-0.395883349152058
"T",-0.401825971934668,-0.391059476702803
"TBP",0.692952035886818,-0.387978537676844
"TCF21",-0.638336783988958,-0.396299046666467
"TCF4",-0.630006326201978,0.395297241884151
"TCF7L2",-0.707694962042788,-0.384620161743152
"TEAD4",0.631708649643432,0.341954965253628
"TFAP2C",0.567785254198298,-0.39085411756192
"TFDP1",0.679166666666667,-0.396744277058039
"THAP1",-0.479117782378652,0.378801193440526
"TP73",-0.666652288934898,-0.391046007536447
"USF1",0.673501840349666,0.346929821885286
"VEZF1",0.65309696342305,-0.380622827121024
"XBP1",-0.700163906142167,0.375139979671492
"YY1",0.716773061881757,0.338639125889331
"ZBTB7A",-0.691896710374971,0.398800460237888
"ZFP42",-0.645206464228203,0.398617708717627
"ZKSCAN1",0.706901311249137,-0.380146857872159
"ZNF143",-0.715070738440304,-0.382633663321669
"ZNF384",-0.596017368299977,-0.319738315624146
