"","ND251_34","ND251_MPP"
"NFYA",0.377677017946011,-0.381726157437291
"NR2C2",-0.309031704652408,0.433863375577252
"NR3C1",0.52358212369065,0.416752130927097
"NR5A2",0.481418181799269,0.476891883833264
"ONECUT1",0.409154350364598,0.442392326499906
"PAX6",0.483176010869506,-0.474207923787505
"PGR",0.528429424164812,0.346456537082096
"POU2F2",0.487709040693429,-0.474651202058919
"PPARG",0.525252726746106,0.463534032906088
"PRDM1",0.524027065091197,0.462233272323319
"PRDM14",0.52482941592867,0.472881649529035
"RARA",0.529672249549743,0.455183066084134
"RARG",-0.529939618242542,-0.465024595139688
"RBPJ",0.517685020955813,0.477137693244796
"RELA",0.515726275281203,0.455166049685699
"RFX5",0.487277744611224,0.476024855737421
"RUNX2",-0.529147027173122,-0.471230294344374
"RXRA",0.349161515074574,0.471324856589333
"RXRG",0.527336207763495,0.475923325288225
"SETDB1",0.331928762994068,0.477315393374789
"SIX5",0.499217428755146,0.395451466457489
"SMAD3",-0.371993589882247,-0.477193002000683
"SP1",0.523594392239204,0.477094311258543
"SP2",-0.467170358403465,-0.47581471741529
"SP4",0.496825704279701,0.434942333195061
"SPDEF",-0.507044701542775,-0.477284003689872
"SPIB",0.495607691345836,0.476385061655501
"SREBF1",0.519108876270403,0.475833808984265
"SRF",0.519277974195234,0.470735202341142
"STAT1",0.521547013185141,0.473168940507482
"STAT2",0.51071428254553,0.474272079323066
"STAT3",0.529672249549743,0.47627459705103
"STAT4",0.375453932472134,0.405385613650865
"STAT5A",0.51711669038739,0.477160694871948
"STAT5B",0.527249777215702,0.357329971993935
"TAL1",-0.366026608431956,-0.353016937541954
"TBX21",0.522920448130611,0.476917157226061
"TCF12",0.512778855924499,0.437770200856849
"TCF21",-0.499484246740031,-0.477265632969611
"TEAD4",0.529723159437009,0.460403605379454
"TFAP2A",-0.472925378496196,-0.471018168227304
"TFAP4",0.479816264258784,0.477332868495132
"TFDP1",-0.529739282940969,-0.476041020223738
"TP63",-0.497534557151137,-0.464162700360446
"VEZF1",-0.449247569305291,-0.476162341246723
"YY1",0.319760963393741,0.456078294655431
"ZBTB33",0.522751258421127,0.476648652001983
"ZFX",0.491214327168168,0.465545178974722
"ZKSCAN1",-0.523685014286128,-0.476916873255355
"ZNF143",-0.493545596152485,-0.452074111111621
"ZNF263",-0.448862961016335,-0.450628831283611
"ZNF281",-0.487783202692668,-0.476854443387928
"ZNF384",0.489183499946444,0.454990839760355
"ZNF76",-0.529612987259097,-0.474730517261378
