"","ND251_34","ND251_MPP"
"HOXA6",0.746752223016635,0.76388259602524
"HOXB13",-0.717628708012002,-0.629834945303966
"HOXC6",0.394982402281546,0.657232657417522
"HSF1",-0.325506376692842,-0.761236556990627
"IKZF1",-0.762188474093308,-0.565656844993717
"IRF2",0.76244926488601,0.780146057055831
"IRF3",0.748972677330473,0.780317662737604
"JUND",0.596334524830701,0.696402265911479
"KLF1",-0.617363061811181,-0.719957089841996
"KLF10",0.748825638317131,0.779895245391101
"KLF3",0.385906185132153,0.70386936299036
"KLF9",0.643098346367927,-0.324232858599845
"LHX2",0.624041343723642,-0.780311240630878
"MAF",0.760378297176248,0.769425179944591
"MAFF",-0.738394863265803,-0.778741472414321
"MAFK",-0.76088439775026,-0.722415380552419
"MAX",-0.720617552841878,-0.771842557029509
"MBD2",0.748510602794788,0.744253404972589
"MECOM",-0.747133863601826,-0.757312431341891
"MEF2C",0.554767978647708,0.777884448824875
"MEIS1",-0.758561450574439,-0.778408767966881
"MITF",-0.744194766053618,-0.760073303761061
"MNT",-0.760777652199376,-0.778731183937219
"MXI1",-0.756976941523049,-0.772827389280368
"MYBL2",-0.473460421830637,-0.310502656545951
"MYC",0.615861281326599,-0.604931173146332
"MYOD1",-0.489421619929973,-0.687734081967489
"MZF1",0.758697658998783,0.674516053846962
"NANOG",0.606874768377605,0.78120924337753
"NFAT5",-0.629227329565614,-0.502343282574662
"NFATC1",0.762331749935896,0.781267391840473
"NFE2",-0.723681905845896,-0.780144440607199
"NFIC",0.723982531177793,0.328617169698928
"NFYA",0.683221242346269,-0.716335480370307
"NFYB",0.68954339980694,0.300838958683791
"NR2C2",-0.634411418524768,0.755805267743964
"NR3C1",0.757819952961589,0.742339005538958
"NR5A2",0.755770095721908,0.780137778217568
"NRF1",-0.696184876073739,-0.532397846453544
"ONECUT1",0.706434865954481,0.762175276767679
"PAX5",0.303427609123309,0.517529074777569
"PAX6",0.756512205232441,-0.759350925973861
"PGR",0.75100081220239,0.413634263643209
"POU2F1",0.437144202531035,0.760917963702864
"POU2F2",0.758262630340708,-0.781177329439003
"PPARG",0.756283355498817,0.776901123803145
"PRDM1",0.757390064244056,0.776102336052244
"PRDM14",0.756622958713152,0.781256579109761
"RARA",0.746482926846133,0.689949708788041
"RARG",-0.743528287096764,-0.726906530168502
"RBPJ",0.760847316750641,0.779590675887414
"RELA",0.69665212114485,0.689751999645255
"RFX5",0.757992722272522,0.780503335891254
"RUNX2",-0.735513743023104,-0.746507761028603
"RXRA",0.662669832584488,0.780629222289429
"RXRG",0.75344182503624,0.780562292578513
"SIX5",0.761389825236821,0.525797362436399
"SMAD3",-0.37967452733887,-0.779300545201911
"SP1",0.7180257990137,0.779037872299247
"SP2",-0.586984330493526,-0.765827642451174
"SP4",0.760853588701897,0.756626511024507
"SPDEF",-0.678309356071614,-0.777465460970739
"SPIB",0.760501105041324,0.780367226547679
"SREBF1",0.760424587236004,0.765866983315847
"SRF",0.760321054147958,0.780363578616307
"STAT1",0.759077188536966,0.78133287985396
"STAT2",0.762346466075184,0.781188447984321
"STAT3",0.746482926846133,0.780354819212235
"STAT4",0.681624158797484,0.733537115080439
"STAT5A",0.699960376565506,0.779354062757963
"STAT5B",0.753625455531055,0.697997438584236
"TAL1",-0.367540871629281,-0.429103283859083
"TBX21",0.758340035397669,0.77982551966093
"TCF12",0.76217632792429,0.758591872277841
"TCF21",-0.761486719235001,-0.778446972948732
"TCF4",0.553350884802521,-0.387305985206874
"TEAD4",0.738786691947423,0.775268139338746
"TFAP2A",-0.750207180906908,-0.780451718754539
"TFAP4",0.754893705264734,0.778503439431342
"TFDP1",-0.738730642119616,-0.780469193874883
"THAP1",0.474393963531449,-0.780576534801593
"TP63",-0.76104893703735,-0.777307595102335
"TP73",0.530028496381069,0.474998694826949
"VEZF1",-0.545774092331628,-0.767476551118986
"ZBTB33",0.758515864197019,0.780200120709394
"ZFX",0.641897374784547,0.729086136397246
"ZKSCAN1",-0.757703814781263,-0.780141273241637
"ZNF143",-0.646668830540841,-0.680576753240597
"ZNF250",0.320622790686048,0.625522959359205
"ZNF263",-0.734230838339906,-0.676560773990555
"ZNF281",-0.758305249014363,-0.780160648781318
"ZNF384",0.758698209706698,0.689271193552904
"ZNF76",-0.746405368814751,-0.761236556990627
