"","ND251_34","ND251_MPP"
"VDR",-0.854089050632483,-0.358158751420127
"VEZF1",-0.633251566465718,-0.844281605448044
"YY1",0.342084795985511,0.86467515826452
"ZBTB33",0.848872592285873,0.864056364253156
"ZFX",0.728882179498778,0.799419738628994
"ZKSCAN1",-0.847857484623853,-0.863633182370138
"ZNF143",-0.733676917961929,-0.743879917963048
"ZNF250",0.371815099327974,0.74690031776322
"ZNF263",-0.848760951553521,-0.739275311128135
"ZNF281",-0.859015255312932,-0.8638347578833
"ZNF384",0.859159938520192,0.753796939538486
"ZNF76",-0.834182886977939,-0.836236147417494
