"","ND251_34","ND251_MPP"
"GTF2I",0.437617260630139,0.384034555302967
"HEY1",-0.511329178527666,-0.367504445779835
"HINFP",-0.509280024970321,0.388111850381515
"HNF4G",0.458759763554169,0.384887952804943
"HOXA4",0.414127089863875,0.388649450614982
"HOXA6",0.499950359800427,0.375237907380552
"HOXB13",-0.460286264705163,-0.343640836472848
"IRF2",0.511108405843464,0.390637463993061
"IRF3",0.50218800843917,0.390334663845309
"JUND",0.387657558681829,0.333363761886631
"KLF1",-0.401968499323685,-0.346335762156622
"KLF10",0.494591849406595,0.389962443781992
"LHX2",0.406503609599732,-0.390787771871915
"MAF",0.511363475392825,0.379733163649915
"MAFF",-0.491977271794824,-0.388874879667414
"MAFK",-0.508869625194006,-0.350483569345755
"MAX",-0.463310354841608,-0.381320953084326
"MBD2",0.501763626800788,0.360706427371106
"MECOM",-0.492424569001453,-0.37030317367845
"MEF2C",0.360559945122568,0.387379468087918
"MEIS1",-0.510728417382018,-0.388294399857403
"MITF",-0.497381460350728,-0.372093740040547
"MNT",-0.511663978345186,-0.38855624269185
"MXI1",-0.503816084605624,-0.382189073375191
"MYOD1",-0.318725081805366,-0.328737769873198
"MZF1",0.510769659285885,0.320744169262268
"NANOG",0.394802779716559,0.391975402894361
"NFATC1",0.510795358988592,0.391965048885557
"NFE2",-0.479203632298077,-0.390640784265926
"NFYA",0.428040970098916,-0.349026559343215
"NR2C2",-0.393185687113524,0.369311722725761
"NR3C1",0.510272584202705,0.359549050150756
"NR5A2",0.502254858261091,0.390618153985081
"NRF1",-0.439471830724135,-0.304714437966272
"ONECUT1",0.449080337668394,0.373638256708207
"PAX6",0.503169155779758,-0.371481215228606
"POU2F2",0.505388722841954,-0.391911968207514
"PPARG",0.508896487502311,0.386811482988953
"PRDM1",0.509918723772344,0.385998649610075
"PRDM14",0.509239823292516,0.391719457913029
"RARA",0.499731483999044,0.329824110729353
"RARG",-0.496824755838292,-0.350210542434289
"RBPJ",0.511683926209667,0.390023475639792
"RELA",0.458457761452484,0.329770527641599
"RFX5",0.505143413060644,0.391171547358559
"RUNX2",-0.489439517937215,-0.362401514044427
"RXRA",0.412642687273504,0.390873880527408
"RXRG",0.506350228266901,0.391331095207295
"SP1",0.474719309529759,0.389494656654296
"SP2",-0.381599404476699,-0.376633623398487
"SP4",0.50871493745962,0.369771951863907
"SPDEF",-0.444937331427925,-0.386711568988389
"SPIB",0.508453810123192,0.390824425936836
"SREBF1",0.511403983019472,0.376623990238398
"SRF",0.511336643679404,0.390469921276767
"STAT1",0.510884084152697,0.391868913879767
"STAT2",0.511722261599538,0.391879180512969
"STAT3",0.499731483999044,0.390970430567306
"STAT4",0.426818765665919,0.354132068658874
"STAT5A",0.461015677338764,0.389862682688731
"STAT5B",0.506491851985744,0.348427315622736
"TBX21",0.510605181188564,0.390286170386355
"TCF12",0.511644214050009,0.37117666756882
"TCF21",-0.509732951635638,-0.388402199506022
"TEAD4",0.492420071553479,0.384951453023491
"TFAP2A",-0.496224514805675,-0.390569398399323
"TFAP4",0.501202700194336,0.388496674375379
"TFDP1",-0.492357107281849,-0.391093652009628
"TP63",-0.509063504975019,-0.387067143999579
"VEZF1",-0.354690591947677,-0.377859830749091
"ZBTB33",0.510769292147275,0.390665183902706
"ZFX",0.419143029339607,0.351468554503917
"ZKSCAN1",-0.510164492476917,-0.390571888603972
"ZNF143",-0.422563720959604,-0.324376678840272
"ZNF263",-0.477835826811294,-0.321955806731285
"ZNF281",-0.505436512051034,-0.390682527959646
"ZNF384",0.506043575742822,0.329582058468695
"ZNF76",-0.499613295961478,-0.373017081711697
