"","ND251_34","ND251_LMPP"
"IRF2",0.878476562756196,-0.423179200412503
"IRF3",0.889841346879079,0.733478251986308
"IRF4",-0.713820988909366,0.57431744917301
"JUNB",0.872319326298116,-0.766133539316874
"KLF1",0.875892464796584,0.715209360217523
"KLF10",-0.673564153183228,0.35235267349115
"KLF3",-0.67372156016554,-0.549472720441561
"KLF4",-0.430493667648274,-0.347321082172385
"KLF5",-0.795504718930157,0.605851743066592
"KLF9",0.907699169022306,0.691901199639151
"KMT2A",-0.873368706180192,-0.688149947905786
"LHX2",-0.885381482380256,-0.720139114404144
"MAF",0.748395432574063,0.731387301033124
"MAFF",-0.364954647113222,-0.490631085543429
"MAFK",0.60159243397105,0.737434367943276
"MAX",-0.814083989742312,-0.455377305862081
"MECOM",0.691600369906408,-0.482684534813146
"MEF2A",-0.714901850187905,0.52962911726912
"MEF2C",0.77819782122502,0.676744985659742
"MEIS1",0.697067639092024,-0.660382952535696
"MITF",0.652448006506155,0.428879316841557
"MNT",0.907124633536869,0.567962272321702
"MXI1",-0.874255432180546,0.615377095152807
"MYBL2",0.645091853532803,-0.71789039153224
"MYC",-0.89221294541257,-0.725050000975901
"MYOD1",-0.911849466455916,0.392012728179951
"MZF1",-0.896586236071122,0.727384790060636
"NANOG",-0.880208039561622,0.498154563717769
"NFATC1",0.514764119078382,-0.754301138691798
"NFIC",-0.902992700251195,-0.449601323741433
"NFYA",0.591778108623935,-0.438219451821553
"NKX2-1",-0.908118920975136,0.607155007942857
"NR2C2",-0.703749565491143,0.673743302330143
"NR2F2",0.909449009975668,0.759347025355969
"NRF1",0.494017878809741,-0.747616628725295
"ONECUT1",0.715256015898105,0.708622443966329
"OTX2",0.911093912940822,0.511057444189675
"PAX5",-0.464472588229893,-0.60475176879322
"PBX1",0.905999173613343,0.69364107361978
"PBX3",-0.806515337342839,0.59947567372083
"POU2F1",0.317514806094274,0.312610953733816
"POU2F2",-0.83865521968112,0.638337640845981
"PPARG",-0.797031566658578,-0.748577917929895
"PRDM14",-0.906880652714287,0.678739390354125
"RARA",-0.830144748837484,-0.679475723048723
"RARG",-0.799014894635701,-0.602967466213971
"RBPJ",0.783213857061343,0.739729223357586
"RELA",0.72907372549534,-0.701851848299432
"REST",-0.683346997133881,-0.68613196143326
"RFX2",0.805111791750562,0.745538652835125
"RFX5",-0.434402607709007,0.628334574295253
"RUNX1",0.64470095952673,0.682882154535217
"RXRA",0.678265375054929,0.665370123781651
"SMAD3",-0.514003318663877,-0.747842518202373
"SOX17",0.765804644817703,0.581269208533031
"SP2",0.345433557856904,-0.757714429800454
"SPDEF",-0.901329433138105,0.58377966338219
"SPI1",0.897200123302136,0.47371743624423
"SREBF1",-0.871715932865922,-0.756768512020127
"SRF",-0.912030484485574,-0.608805276891018
"STAT1",0.864252218454657,0.498633604554536
"STAT3",-0.788998563661287,-0.752485423988015
"STAT4",0.401874454814358,-0.761820195625292
"STAT5B",-0.877928261767812,0.430194640256391
"T",-0.571905477107122,0.358964448564846
"TAL1",0.765510818450722,0.714219471187319
"TBP",-0.867117025532724,-0.747886604550669
"TBX21",0.723155222960432,-0.761982578788598
"TCF3",-0.895686392822242,-0.579841907754464
"TCF4",0.607109548701064,-0.517710168723016
"TEAD4",0.828318827842672,0.642921755090113
"TFAP2A",0.814986456440897,0.485626575847316
"TFAP2C",0.894253989283208,-0.759763578104128
"TFDP1",-0.548840107299093,0.710270787908661
"THAP1",-0.348710246538686,-0.395608605573827
"TP63",0.888647677263217,0.673568972681756
"TP73",-0.419661443815545,-0.722703267233042
"USF1",-0.898734841379672,0.703849687067801
"USF2",-0.687966892064721,-0.762654405822835
"VDR",0.820456349076218,0.729630125750503
"VEZF1",-0.775091656774075,0.678004844425456
"XBP1",-0.507916915347837,0.739533895860108
"YY1",0.903118625837044,0.559984661460991
"ZBTB33",-0.723627443907366,-0.69086271897969
"ZBTB7B",0.889521286015046,-0.571797767571776
"ZFP42",-0.708052023007654,0.392591662264457
"ZFX",-0.898005522361629,-0.711627269056469
"ZKSCAN1",0.377219274484984,0.577103556818228
"ZNF263",0.832114959566081,0.487908149269495
"ZNF384",0.508499321182389,-0.466477239028875
"ZNF76",-0.813669484688892,0.706511685732354
