"","ND251_34","ND251_MPP"
"HNF4A",-0.703688669150992,-0.491471420423654
"HNF4G",-0.74271060822232,-0.784070073485065
"HOXA1",0.445120319430171,-0.786587714072955
"HOXA4",-0.652444593965043,-0.786530199083124
"HOXA6",-0.704612420488868,-0.769890979277347
"HOXB13",0.741354153437566,0.720627719429079
"HOXC6",-0.460442757537715,-0.64073762919848
"HSF1",0.395340209451965,0.766311026123776
"IKZF1",0.68742531597555,0.534631363428549
"IRF2",-0.685599994590824,-0.785358492264092
"IRF3",-0.703553072624331,-0.781458263842425
"JUND",-0.626738343953379,-0.687252555026424
"KLF1",0.641385338803005,0.715465831006412
"KLF10",-0.697101162259877,-0.780800871659003
"KLF3",-0.452033692432628,-0.695796709303776
"KLF5",0.307131670560529,0.58253851025036
"KLF9",-0.74153631537794,0.42745789205924
"LHX2",-0.645632031105941,0.785180551851194
"MAF",-0.692160761553171,-0.769724550599975
"MAFF",0.705622388210347,0.78649439693032
"MAFK",0.683494424067062,0.77389481331875
"MAX",0.738604621791702,0.77952741595177
"MBD2",-0.703689954136127,-0.745661178823562
"MECOM",0.700324241522991,0.759755475009813
"MEF2C",-0.595228550362683,-0.786120931764679
"MEIS1",0.695013795692197,0.786436248467377
"MITF",0.705179007148892,0.764958801311595
"MNT",0.691253653832286,0.779016334213424
"MXI1",0.684405845666616,0.78117566930257
"MYB",-0.323087698124439,-0.773676112187651
"MYC",-0.716069898663319,0.579035272875096
"MYOD1",0.543033677961247,0.676358499472579
"MZF1",-0.694791829807513,-0.661031115107089
"NANOG",-0.634407318810289,-0.783525352140058
"NFAT5",0.64906820373733,0.462070731860224
"NFATC1",-0.684533609902928,-0.782978206122103
"NFE2",0.702937197605901,0.785383263247179
"NFIC",-0.703003037796645,-0.431641326649974
"NFYA",-0.757529240372165,0.774842117748672
"NR2C2",0.73423622303952,-0.75894692303542
"NR3C1",-0.696020275596881,-0.763735783170454
"NR5A2",-0.685206666759879,-0.785354494830313
"NRF1",0.754970804372853,0.630207383806286
"ONECUT1",-0.750198308390497,-0.763547576124355
"PAX5",-0.339995746699202,-0.615921756896174
"PAX6",-0.684609362836143,0.764327862091593
"PGR",-0.702198025204249,-0.363364524238756
"POU2F1",-0.517345570715898,-0.762616195897847
"POU2F2",-0.683859574009683,0.783554775873936
"PPARG",-0.697669890561793,-0.777131140074667
"PRDM1",-0.696478403392508,-0.776441047572302
"PRDM14",-0.697244529887117,-0.782517365354744
"RARA",-0.704629645408658,-0.679172998667304
"RARG",0.705137734650141,0.724320911362476
"RBPJ",-0.691105299238925,-0.785884143884025
"RELA",-0.68994563074918,-0.678840731097872
"RFX5",-0.684017413017138,-0.784743520935303
"RUNX1",0.697089719773195,-0.329360255503735
"RUNX2",0.705342108476426,0.748681513092032
"RXRA",-0.753228119770283,-0.781892171080554
"RXRG",-0.7003481973173,-0.784584672091381
"SETDB1",-0.363044616856135,-0.786516852459962
"SIX5",-0.683506784400268,-0.488378608093558
"SMAD3",0.446271788490957,0.786144239206437
"SP1",-0.700846404411195,-0.786372944843933
"SP2",0.620095613296329,0.772494903271932
"SP4",-0.683308713120124,-0.759374408166823
"SPDEF",0.679835122945389,0.78586966137804
"SPIB",-0.683238467266059,-0.785051956809366
"SREBF1",-0.692027306668403,-0.772597635135652
"SRF",-0.692217178519589,-0.781571109432043
"STAT1",-0.694081569571405,-0.782649105918234
"STAT2",-0.687089200578011,-0.783354183336293
"STAT3",-0.704629645408658,-0.78493209932771
"STAT4",-0.757585045440899,-0.769377101519746
"STAT5A",-0.691739531187859,-0.786117698867416
"STAT5B",-0.700234292563519,-0.770507261240161
"TAL1",0.4349844484674,0.380544205828957
"TBX21",-0.695258065247445,-0.785723525684167
"TCF12",-0.688154269685888,-0.760756253307986
"TCF21",0.683461259212617,0.786530657805033
"TCF4",-0.651490431312298,0.489913906635238
"TEAD4",-0.705609263005036,-0.77535940315474
"TFAP2A",0.694330367169511,0.781766175462878
"TFAP4",-0.686227587449893,-0.786517966498884
"TFDP1",0.705602012017487,0.784770388932832
"THAP1",-0.56323336893456,0.78187109171664
"TP63",0.68346465524476,0.7776771720537
"TP73",-0.626754742811296,-0.574334771317299
"VDR",0.689062203468646,0.385147349122541
"VEZF1",0.588498318336894,0.774448010097125
"YY1",-0.337287915880467,-0.772788616357106
"ZBTB33",-0.694988524317869,-0.78526989340395
"ZFX",-0.657239913730993,-0.726993381516609
"ZKSCAN1",0.696114569029906,0.785406898347443
"ZNF143",0.660120422076008,0.66814927772051
"ZNF250",-0.362586947983771,-0.716676310748706
"ZNF263",0.722597837314947,0.663366424658094
"ZNF281",0.683853240868659,0.785351349308651
"ZNF384",-0.68388894509849,-0.678059505842916
"ZNF76",0.704682207419669,0.766311026123776
