"","ND251_34","ND251_LMPP"
"HOXB13",-0.805877839064478,0.516922144658677
"HOXC6",0.769619140689049,0.542938747027043
"HSF1",-0.750890333243699,-0.561408917307846
"HSF2",-0.89145476844777,-0.397399082056616
"IRF1",-0.888422060588571,0.703660076734106
"IRF2",-0.833445048566613,0.408264225410936
"IRF3",-0.833775603229467,-0.468486753283403
"JUNB",-0.886952928753665,0.584857165450536
"KLF1",-0.88516111260502,-0.64464809434928
"KLF10",0.362449252644765,-0.662218098775697
"KLF9",-0.847362449252645,-0.687886470573673
"KMT2A",0.689950220041844,0.361153108940745
"LHX2",0.716935023709427,0.71788858832368
"MAF",-0.864378144040506,-0.698295158567712
"MECOM",-0.391165533117773,0.303832053868252
"MEF2C",-0.503074027192056,-0.729727514846402
"MEIS1",-0.425907877563602,0.741377160497041
"MNT",-0.847262758163848,-0.751657933345775
"MXI1",0.861964570311731,-0.786316386857234
"MYBL2",-0.820881347928459,0.688053785308381
"MYC",0.726686386263617,0.710228729484887
"MZF1",0.866804835017807,-0.708634464747745
"NANOG",0.719044277272399,-0.802434143988548
"NFAT5",0.788232516347371,0.378390193931396
"NFIC",0.77370909877944,0.62877256153571
"NFYB",0.827374385948803,-0.521169360350282
"NKX2-1",0.846024489902998,-0.653232054641665
"NR2C2",0.437660932242853,-0.348688886203259
"NR2F2",-0.838083307645388,-0.558592501630333
"NRF1",-0.70419292849132,0.634713511357702
"ONECUT1",-0.803112723075208,-0.444616198080603
"OTX2",-0.790583127283221,-0.64398080669924
"PBX1",-0.85150487633714,-0.391876525339511
"PBX3",0.875989532435676,-0.766560467974337
"PGR",0.467856838349588,-0.627040940537995
"POU2F1",-0.608833155157374,-0.344141230753481
"POU2F2",0.733777570816746,-0.449874145968972
"PPARG",0.549637636009471,0.680210018075019
"PRDM1",0.886441356061153,-0.395262207443342
"PRDM14",0.849057197762197,-0.350219332825621
"RARA",0.88867915865968,0.357515857623743
"RARG",0.880617297715631,0.734838053327655
"RBPJ",-0.51231644050344,-0.577165769645009
"RELA",-0.856292672049111,0.452332586685628
"REST",0.833786097028287,0.375515176716114
"RFX2",-0.865149438253832,-0.528634302148391
"RUNX1",-0.396832184480983,-0.737631625318473
"RUNX2",0.315788576188259,-0.301800164846513
"RXRA",-0.434777761016849,-0.345449186042557
"RXRG",0.749654688432554,0.545278279506401
"SIX5",-0.811743872605282,0.508607967142994
"SMAD3",0.54072053046153,0.528762241044163
"SP1",0.557741472148802,0.515004094062934
"SP4",0.618059827770527,-0.365151927629037
"SPDEF",0.860909943530245,-0.548625312900989
"SREBF1",0.673188999875386,0.663358271628553
"SRF",0.796853172078625,0.32034092760617
"STAT2",0.545610640712004,-0.388776840882739
"STAT3",0.856848843386611,0.578290477289697
"STAT4",-0.667556453358344,0.606084667553899
"STAT5A",0.476372556092634,-0.711208980088248
"TAL1",-0.866888785408373,-0.448051849340798
"TBP",0.848068157223341,0.629521908268448
"TBX21",-0.434824983111543,0.640685794136004
"TCF12",0.558339618681585,0.306574794378045
"TCF3",0.868719953302595,0.347009434629564
"TCF7L2",0.549396278636593,-0.331125239594258
"TEAD4",-0.632761639918411,-0.705355868629344
"TFAP2C",-0.87086068826203,0.630884621173499
"THAP1",0.623018147713336,0.33269043254138
"TP63",-0.876968079175712,-0.432263742606563
"USF1",0.760465924667642,-0.396699922497353
"USF2",0.378308006112638,0.571362956804081
"VDR",-0.758157288927075,-0.705265027963587
"VEZF1",0.493776521436863,-0.554372924174897
"XBP1",0.339887585180133,-0.597568307181481
"YY1",-0.855497766788438,-0.357620267114199
"ZBTB33",0.852449318231008,0.736654427563648
"ZBTB7A",0.887795056109031,-0.436416002711694
"ZBTB7B",-0.761294934774482,0.38643255161106
"ZFP42",0.453186507598166,-0.48368225297177
"ZFX",0.866112244295637,0.504581186237798
"ZKSCAN1",-0.651653101245483,-0.397317816483123
"ZNF250",-0.823391989296325,0.697324000130445
"ZNF263",-0.888965114677545,-0.73088347384323
"ZNF384",-0.741204556932138,0.444717183240854
"ZNF76",0.592504804192273,-0.448488962685854
