"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"139","M2_Macrophage","P1_2020Oct","1","CD141","30","AR,ARNTL,BACH2,CLOCK,CUX1,ETV4,FOXP3,GTF2B,HINFP,HNF1B,HOXC6,MAF,MNT,MYBL2,NFIC,NR2F2,PAX6,POU2F1,PRDM1,REST,RFX5,RUNX2,SETDB1,SP1,TAL1,TCF21,USF1,USF2,ZNF384,ZNF76"
"140","M2_Macrophage","P1_2020Oct","1","CD185","96","AR,ARNT,ASCL2,BACH1,BACH2,BCL6,BHLHE40,E2F2,E2F3,E2F7,E2F8,ELF2,ELF3,ELK1,ELK4,EPAS1,ESR1,ETS2,ETV1,ETV5,ETV7,FOS,FOSL2,FOXA1,FOXA2,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA6,GFI1B,GLIS1,GMEB2,HES1,HIF1A,HINFP,HNF4A,HNF4G,HOXA4,HSF2,IKZF1,IRF1,JUN,JUNB,JUND,KLF3,MAFB,MAFF,MBD2,MECOM,MEF2A,MITF,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX1,PBX3,POU2F2,RARG,RELA,RFX2,RFX3,RUNX2,RUNX3,RXRG,SMAD3,SP1,SPIB,STAT2,STAT3,STAT5A,STAT5B,STAT6,TAL1,TBP,TBX21,TCF12,TCF21,TFAP4,THAP1,TP73,VDR,XBP1,ZBTB33,ZBTB7B,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF384"
"141","M2_Macrophage","P1_2020Oct","1","CD19","67","AR,ASCL2,BACH2,BCL6,CUX1,E2F2,E2F3,E2F7,E2F8,ELF2,ELK1,ELK3,ELK4,EPAS1,ESR2,ETV1,ETV7,FOS,FOSL2,FOXM1,FOXP2,FOXP3,GATA1,GLIS1,GMEB2,HES1,HIF1A,HINFP,HNF4A,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,MECOM,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX3,POU2F2,RARA,RFX2,RUNX2,RUNX3,SMAD3,SPIB,STAT1,STAT2,STAT5B,STAT6,TAL1,TBX21,TCF12,TCF21,THAP1,TP73,VDR,XBP1,ZBTB7B,ZNF143,ZNF250,ZNF263,ZNF384"
"142","M2_Macrophage","P1_2020Oct","1","CD194","61","AR,ARID3A,ARNT,BACH2,CUX1,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EGR2,ELF2,ELK1,ELK4,ESR2,ETV1,ETV7,FOSL2,FOXM1,FOXO3,GATA1,GMEB2,HES1,HINFP,HOXA4,HSF2,IKZF1,IRF1,JUNB,KLF10,KLF3,MAFB,MECOM,MEF2A,MEF2C,MITF,NANOG,NFATC1,NFYA,NFYB,NR2F2,PPARG,RARA,RUNX2,SMAD3,SPIB,STAT2,TAL1,TBX21,TCF12,TCF21,THAP1,TP73,VDR,XBP1,ZBTB7B,ZKSCAN1,ZNF250,ZNF263,ZNF384"
"143","M2_Macrophage","P1_2020Oct","1","CD197","67","AR,ASCL2,BACH2,BCL6,BHLHE40,CUX1,E2F1,E2F2,E2F3,E2F7,E2F8,ELF2,ELF3,ELK3,ELK4,EPAS1,ESR1,ETV1,ETV7,FOS,FOSL2,FOXM1,FOXO3,FOXP2,FOXP3,GATA1,GLIS1,GMEB2,HES1,HINFP,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,MEF2A,MITF,NANOG,NFATC1,NFYA,NFYB,NR2F2,POU2F2,PPARG,RFX2,RUNX2,RUNX3,SMAD3,SPIB,STAT2,STAT5B,TAL1,TBX21,TCF12,TCF21,TFAP4,THAP1,TP73,USF2,VDR,XBP1,ZBTB7B,ZNF250,ZNF263,ZNF384"
"144","M2_Macrophage","P1_2020Oct","1","CD1c","96","AR,ARNT,ASCL2,BACH2,BCL6,BHLHE40,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EGR1,ELF2,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ETV1,ETV5,ETV7,FOS,FOSL2,FOXA1,FOXA2,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GFI1B,GLIS1,GMEB2,HES1,HIF1A,HINFP,HNF4A,HOXA4,HSF2,IKZF1,IRF1,IRF2,JUNB,JUND,KLF10,KLF3,KLF9,MAFB,MAFF,MBD2,MECOM,NANOG,NFATC1,NFE2,NFYA,NFYB,NR2F2,PBX1,PBX3,POU2F2,RARA,RFX2,RUNX2,RUNX3,RXRG,SMAD3,SP1,SPI1,SPIB,SREBF1,STAT2,STAT3,STAT5B,STAT6,TAL1,TBP,TCF12,TCF21,TEAD4,TFAP4,THAP1,TP63,TP73,VDR,XBP1,ZBTB7B,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF384"
"145","M2_Macrophage","P1_2020Oct","1","CD20","51","AR,E2F2,E2F3,E2F7,ELF2,ELK4,ESR1,ETV1,ETV7,FOS,FOSL2,FOXO3,FOXP2,FOXP3,GATA1,GMEB2,HIF1A,HINFP,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX1,PBX3,POU2F2,RFX2,RUNX2,SMAD3,SP1,SPIB,STAT2,STAT5B,STAT6,TAL1,TBX21,TCF21,TFAP4,THAP1,TP73,ZBTB7B,ZNF250,ZNF263,ZNF384"
"146","M2_Macrophage","P1_2020Oct","1","CD223","74","AR,ARID3A,ASCL2,BACH2,BCL6,CUX1,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EGR2,ELF2,ELK1,ELK3,ELK4,EPAS1,ETV1,ETV7,FOS,FOSL2,FOXM1,FOXO3,FOXP2,FOXP3,GATA1,GLIS1,GMEB2,HES1,HINFP,HNF4A,HOXA4,HSF2,IKZF1,IRF1,JUNB,KLF10,KLF3,MAFB,MAFF,MEF2A,MEF2C,MITF,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX3,POU2F2,PPARG,RARA,RUNX2,SMAD3,SPIB,STAT1,STAT2,STAT5B,STAT6,TAL1,TBX21,TCF12,TCF21,THAP1,TP73,VDR,XBP1,ZBTB7B,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF384"
"147","M2_Macrophage","P1_2020Oct","1","CD25","45","AR,ARID3A,BACH2,CUX1,E2F2,E2F3,E2F6,E2F7,ELF2,ELK3,ELK4,ETV1,ETV7,FOSL2,FOXO3,FOXP2,GMEB2,HINFP,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MEF2C,NFATC1,NFYA,NFYB,NR2F2,PPARG,RARA,RUNX2,SMAD3,STAT1,STAT2,STAT6,TAL1,TBX21,TCF21,THAP1,TP73,XBP1,ZBTB7B,ZKSCAN1,ZNF263"
"148","M2_Macrophage","P1_2020Oct","1","CD254","71","AR,ASCL2,BACH2,BCL6,BHLHE40,CUX1,E2F2,E2F3,E2F7,E2F8,ELF2,ELF3,ELK1,ELK4,EPAS1,ETV1,ETV7,FOS,FOSL2,FOXA1,FOXM1,FOXO3,FOXP2,FOXP3,GATA2,GATA3,GLIS1,GMEB2,HES1,HINFP,HNF4A,HOXA4,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,MEF2A,MITF,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX1,POU2F2,RELA,RFX2,RUNX2,RUNX3,RXRG,SMAD3,SPIB,STAT2,STAT5B,STAT6,TAL1,TBX21,TCF21,TFAP4,THAP1,TP73,VDR,XBP1,ZBTB7B,ZKSCAN1,ZNF250,ZNF263,ZNF384"
"149","M2_Macrophage","P1_2020Oct","1","CD27","63","AR,BACH1,BACH2,CUX1,E2F3,E2F8,ELF3,ELK3,ELK4,EPAS1,ESR1,ETV1,ETV7,FOS,FOSL2,FOXP2,FOXP3,GATA1,GATA2,GLIS1,GMEB2,HINFP,HNF1B,HNF4A,HSF2,IKZF1,IRF1,JUNB,KLF3,KMT2A,MAFB,MAFF,MBD2,MEF2A,MZF1,NANOG,NFATC1,NFYA,NFYB,NR2F2,NRF1,PBX3,POU2F2,RFX2,RFX3,RUNX2,RUNX3,SMAD3,STAT1,STAT2,STAT5A,STAT6,TAL1,TBX21,TCF12,TCF21,TFAP4,THAP1,TP73,USF2,ZBTB7B,ZFX,ZNF384"
"150","M2_Macrophage","P1_2020Oct","1","CD278","53","AR,ARID3A,BACH2,CUX1,E2F1,E2F2,E2F3,E2F7,E2F8,EGR2,ELK3,ELK4,ETV1,ETV7,FOSL2,FOXO3,FOXP2,FOXP3,GATA1,GMEB2,HINFP,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,MEF2A,MEF2C,MITF,NANOG,NFATC1,NFYA,NFYB,NR2F2,PPARG,RUNX2,SMAD3,STAT2,TAL1,TBX21,TCF12,TCF21,THAP1,TP73,USF2,VDR,XBP1,ZBTB7B,ZNF250,ZNF263,ZNF384"
"151","M2_Macrophage","P1_2020Oct","1","CD279","42","AR,BACH2,CUX1,E2F2,E2F3,ELF3,ELK3,ELK4,EPAS1,ETV1,ETV7,FOSL2,FOXP3,GMEB2,HINFP,HNF1B,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,NFATC1,NFYA,NFYB,NR2F2,RFX2,RUNX2,RUNX3,SMAD3,STAT2,TAL1,TCF12,TCF21,TFAP4,THAP1,TP73,USF2,ZBTB7B,ZFX,ZNF384"
"152","M2_Macrophage","P1_2020Oct","1","CD30","38","AR,BACH2,E2F2,E2F3,E2F7,ELF2,ELK3,ELK4,ETV1,ETV7,FOSL2,FOXP3,GMEB2,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,NANOG,NFATC1,NFYA,NFYB,NR2F2,RUNX2,SMAD3,STAT2,STAT5B,STAT6,TAL1,TCF21,THAP1,TP73,VDR,XBP1,ZBTB7B,ZNF263"
"153","M2_Macrophage","P1_2020Oct","1","CD314","66","AR,BACH1,BACH2,CUX1,E2F2,E2F3,E2F7,E2F8,ELF2,ELF3,ELK3,ELK4,EPAS1,ESR1,ETV1,ETV7,FOS,FOSL2,FOXO3,FOXP2,FOXP3,GATA1,GATA2,GLIS1,GMEB2,HES1,HINFP,HNF4A,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,MEF2A,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX3,POU2F2,PPARG,RFX2,RUNX2,RUNX3,SMAD3,SPIB,STAT1,STAT2,STAT5B,STAT6,TAL1,TBX21,TCF12,TCF21,TFAP4,THAP1,TP73,USF2,XBP1,ZBTB7B,ZFX,ZNF250,ZNF384"
"154","M2_Macrophage","P1_2020Oct","1","CD56","79","AR,ARNT,ASCL2,BACH2,BCL6,BHLHE40,E2F2,E2F3,E2F7,E2F8,ELF2,ELF3,ELK1,ELK4,EPAS1,ESR1,ETS2,ETV1,ETV7,FOS,FOSL2,FOXA1,FOXM1,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GLIS1,GMEB2,HES1,HIF1A,HINFP,HNF4A,HNF4G,HSF2,IKZF1,IRF1,JUNB,KLF3,KMT2A,MAFB,MAFF,MBD2,MEF2A,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX1,PBX3,POU2F2,RARG,RFX2,RFX3,RUNX2,RUNX3,RXRG,SMAD3,SP1,SPIB,STAT2,STAT3,STAT5B,STAT6,TAL1,TBP,TCF12,TCF21,TFAP4,THAP1,TP73,VDR,ZBTB7B,ZNF143,ZNF250,ZNF263"
"155","M2_Macrophage","P1_2020Oct","1","CD62L","69","AR,ARID3A,BACH1,BACH2,BHLHE40,CUX1,E2F1,E2F2,E2F3,E2F6,EGR2,ELF2,ELK3,ELK4,ESR1,ETV1,ETV7,FOSL2,FOXA1,FOXM1,FOXO3,FOXP2,FOXP3,GATA1,GATA2,GFI1B,GLIS1,GMEB2,HES1,HOXA4,HSF2,IKZF1,IRF1,IRF2,JUND,KLF10,KLF3,MAFB,MEF2A,MEF2C,MITF,MXI1,NANOG,NFATC1,NFYA,NFYB,NR2F2,POU2F2,PPARG,RELA,RUNX2,SMAD3,STAT2,STAT5B,TAL1,TBX21,TCF21,TCF7L2,TEAD4,TFAP4,TFDP1,THAP1,TP73,XBP1,ZBTB7B,ZKSCAN1,ZNF250,ZNF263,ZNF384"
"156","M2_Macrophage","P1_2020Oct","1","CD66b","55","AR,ARID3A,BACH2,BHLHE40,CUX1,E2F1,E2F2,E2F6,EGR1,EGR2,ELK3,ELK4,ETV7,FOSL2,FOXM1,FOXO3,FOXP2,FOXP3,GFI1B,GTF2I,HES1,HOXA4,HSF2,IKZF1,IRF1,IRF2,KLF3,MAFB,MAX,MEF2A,MEF2C,MITF,MXI1,MYC,NANOG,NFATC1,NFYA,NR2F2,PPARG,RELA,SMAD3,STAT2,STAT5B,TAL1,TCF21,TEAD4,TFDP1,THAP1,TP73,XBP1,ZBTB7B,ZKSCAN1,ZNF250,ZNF263,ZNF384"
"157","M2_Macrophage","P1_2020Oct","1","CD69","44","AR,ASCL2,BACH2,CUX1,E2F3,E2F7,E2F8,ELF3,EPAS1,ETV1,ETV7,FOSL2,FOXP3,HES1,HEY1,HINFP,HNF4G,HSF2,IKZF1,IRF1,JUNB,KMT2A,MAFB,MAFF,MNT,NFYA,NFYB,NR2F2,PAX6,PRDM1,RFX2,RUNX2,RUNX3,SPI1,SREBF1,TBP,TCF12,TCF21,TFAP4,THAP1,TP73,VDR,ZBTB7B,ZNF143"
"158","M2_Macrophage","P1_2020Oct","1","KLRG1","60","AR,ASCL2,BACH2,BCL6,CUX1,E2F2,E2F3,E2F7,E2F8,ELF2,ELF3,ELK4,EPAS1,ESR1,ETV1,ETV7,FOS,FOSL2,FOXP2,FOXP3,GATA1,GLIS1,GMEB2,HIF1A,HINFP,HNF4A,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX3,POU2F2,RFX2,RUNX2,RUNX3,SMAD3,SPIB,STAT1,STAT2,STAT6,TAL1,TBX21,TCF12,TCF21,TFAP4,THAP1,TP73,USF2,VDR,ZBTB7B,ZNF143,ZNF384"
"159","M2_Macrophage","P1_2020Oct","1","TCRVdelta2","35","AR,E2F2,E2F3,E2F7,ELK4,ETV1,ETV7,FOS,FOSL2,FOXP3,GATA1,GMEB2,HIF1A,HINFP,HSF2,IKZF1,IRF1,JUNB,KLF3,MAFB,MAFF,NANOG,NFYA,NFYB,NR2F2,RFX2,RUNX2,SMAD3,STAT6,TCF12,TCF21,THAP1,TP73,ZBTB7B,ZNF143"
"160","M2_Macrophage","P1_2020Oct","1","TIGIT","34","AR,ARID3A,BACH2,E2F1,E2F2,E2F3,E2F6,ELK3,ELK4,ETV1,ETV7,FOSL2,GMEB2,HSF2,IKZF1,IRF1,KLF3,MEF2C,NFATC1,NFYA,NR2F2,RFX2,RUNX2,SMAD3,STAT2,TAL1,TCF12,TEAD4,TFDP1,THAP1,TP73,XBP1,ZBTB7B,ZNF263"
"161","M2_Macrophage","P1_2020Oct","1","CD45RA","29","AR,BACH2,E2F3,E2F8,ELF3,ETV7,FOS,FOSL2,FOXP1,FOXP3,HIF1A,HINFP,HNF4G,IRF1,KMT2A,MAFF,NFYA,NR3C1,NRF1,RARG,RFX2,RFX3,RUNX2,RUNX3,SP2,TCF21,TFAP4,TP73,USF2"
"162","M2_Macrophage","P1_2020Oct","1","CD133","83","AR,ASCL2,BACH1,BACH2,BCL6,BHLHE40,CTCF,E2F2,E2F3,E2F7,E2F8,ELF2,ELK1,ELK3,ELK4,EPAS1,ESR1,ETS2,ETV1,ETV7,FOS,FOSL2,FOXA1,FOXM1,FOXO3,FOXP2,FOXP3,GATA1,GATA2,GATA3,GLIS1,GMEB2,HES1,HIF1A,HINFP,HNF4A,HOXA4,HSF2,IKZF1,IRF1,JUNB,JUND,KLF3,MAFB,MAFF,MBD2,MEF2A,MITF,MNT,NANOG,NFATC1,NFYA,NFYB,NR2F2,PBX3,POU2F2,RARA,RFX2,RUNX2,RUNX3,RXRG,SMAD3,SPIB,STAT1,STAT2,STAT5A,STAT5B,STAT6,TAL1,TBX21,TCF12,TCF21,TFAP4,THAP1,TP63,TP73,VDR,XBP1,ZBTB7B,ZNF143,ZNF250,ZNF263,ZNF384"
"163","M2_Macrophage","P1_2020Oct","1","CD304","27","AR,ASCL2,BACH2,BCL6,E2F3,E2F8,ELF3,ETV1,ETV7,FOXM1,HIF1A,HNF4G,HOXB13,HSF2,IRF1,MAFF,PAX6,RARG,RFX2,RUNX1,RUNX3,SPIB,SREBF1,TBP,TCF12,TP73,ZBTB7A"
"164","M2_Macrophage","P1_2020Oct","1","CD123","35","ARID3A,ARNTL,ATF1,BATF,CLOCK,EHF,ELF3,ESR1,ETV5,ETV6,FOS,FOXA2,FOXP1,GTF2B,JUN,KLF1,KLF4,KMT2A,LHX2,MBD2,NR2C2,NR3C1,NR5A2,PGR,RARG,RFX3,RXRA,SNAI2,SPDEF,SPIB,STAT5B,TCF3,TFAP2A,TFAP4,VEZF1"
"165","M2_Macrophage","P1_2020Oct","1","CD11c","58","ASCL2,ATF2,BACH2,CUX1,E2F2,E2F3,E2F4,E2F7,EGR1,EHF,ELF1,ESR2,ESRRA,ETV4,ETV7,FOXA2,FOXH1,FOXP3,GATA1,GATA4,GRHL2,GTF2I,HEY1,HOXB13,IKZF1,KLF5,KLF9,MAF,MAFB,MAFF,MECOM,MNT,MXI1,PAX5,PAX6,PGR,REST,RFX2,RUNX3,SETDB1,SIX5,SMAD3,SP4,SPI1,SPIB,SREBF1,TBP,TCF12,TCF21,TCF4,USF1,VDR,YY1,ZBTB7A,ZBTB7B,ZNF143,ZNF281,ZNF76"
"166","M2_Macrophage","P1_2020Oct","1","CD107a","78","ATF1,ATF3,BACH1,BARX2,E2F4,EHF,EPAS1,ESR1,ESR2,ETS2,ETV4,ETV5,ETV6,FOSL1,FOSL2,FOXA2,FOXD2,FOXH1,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GLIS1,HES1,HINFP,HNF1B,HNF4A,HOXA1,HOXC6,HSF1,IKZF1,IRF3,IRF4,JUN,JUNB,JUND,KLF3,KLF9,MAF,MAFB,MBD2,MNT,MYBL2,MZF1,NANOG,NFAT5,NFIC,NFYA,NFYB,NRF1,PAX5,POU2F1,PPARG,PRDM1,RELA,RFX3,RFX5,RUNX1,RUNX2,SPI1,SREBF1,SRF,STAT4,STAT5A,TBX21,TCF21,TFAP2C,TP53,USF1,USF2,YY1,ZBTB33,ZBTB7B,ZNF143,ZNF281,ZNF384,ZNF76"
"167","M2_Macrophage","P1_2020Oct","1","CD206","46","ATF3,BACH1,BARX2,CLOCK,E2F4,EGR2,ESR1,ESR2,ETV5,ETV6,FOXA2,FOXD2,FOXH1,GATA1,GMEB1,HINFP,HNF1B,HOXA1,HOXC6,HSF1,IRF3,IRF4,MAF,MAFB,MYBL2,NFAT5,NFIC,PAX5,PPARG,RFX5,RUNX1,RUNX2,SP2,SPI1,SRF,STAT4,STAT5A,TBX21,TCF21,TFAP2C,TP53,USF1,USF2,ZBTB33,ZNF384,ZNF76"
"168","M2_Macrophage","P1_2020Oct","1","CD152","30","BACH1,E2F7,ELF2,ELF3,ELK4,EPAS1,FOS,FOSL2,FOXP3,GMEB2,HIF1A,HINFP,HNF4A,IRF1,JUNB,MAFB,MAFF,MBD2,NFYA,NFYB,NR2F2,NRF1,RUNX2,SMAD3,STAT5A,STAT5B,STAT6,TBX21,TCF21,THAP1"
"169","M2_Macrophage","P1_2020Oct","1","CD161","16","CUX1,E2F7,FOSL2,GATA1,GMEB2,HINFP,IKZF1,JUNB,KLF3,NR2F2,RUNX2,SMAD3,STAT1,TCF12,USF2,ZBTB7B"
"170","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD15","1","ARNT"
"171","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD11c","9","CEBPA,EGR2,FOXH1,NRF1,PBX3,SP1,STAT5A,ZEB1,ZFX"
"172","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD69","5","E2F8,FOXM1,HNF4G,JUN,MITF"
"173","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD103","12","EGR2,ELK3,FOXK1,GATA1,IRF3,KMT2A,NFYB,PBX3,RUNX3,SIX5,STAT4,ZNF76"
"174","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD27","2","EPAS1,RXRG"
"175","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD38","7","FOXA1,GLI2,HOXB13,MAFF,PBX1,PRDM1,SRF"
"176","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD11b","4","FOXH1,MNT,NFE2,SP4"
"177","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD366","3","FOXH1,FOXP2,KLF9"
"178","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD161","3","FOXP3,MYC,RARG"
"179","NKcell","P1_2020Oct, P2_2021Mar, P3_2023Jan","3","CD45RA","2","HIF1A,PAX5"
"180","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD14","54","ARID3A,ARNT,ARNTL,ATF3,BACH1,BARX2,BHLHE40,CTCF,E2F1,E2F7,ESR1,FOXO3,FOXP1,GATA4,GMEB1,HEY1,HNF1B,HOXA1,HOXB13,KLF9,KMT2A,LHX2,MAFF,MAX,MEIS1,NR2F2,NR3C1,NR5A2,POU2F2,RARA,RBPJ,RFX5,RXRA,RXRG,SP4,SPI1,SREBF1,STAT1,STAT5A,STAT5B,STAT6,TBP,TBX21,TCF21,TCF3,TCF7L2,TFAP4,TFDP1,TP53,TP73,USF2,XBP1,ZBTB7A,ZNF263"
"181","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD81","40","ARID3A,ARNT,BARX2,E2F1,E2F7,ESR1,ETS2,FOXO3,FOXP1,GLIS1,GMEB1,HEY1,HNF1B,HOXA1,HOXB13,JUNB,KLF9,LHX2,MAFF,MAX,NR2F2,NR3C1,POU2F1,POU2F2,RARA,RBPJ,RFX5,RXRA,RXRG,SP4,SREBF1,STAT1,STAT6,TBX21,TCF21,TCF3,TP53,TP73,ZNF384,ZNF76"
"182","DendriticCell","P1_2020Oct, P3_2023Jan","2","HLA.DR","43","ARNTL,BACH2,BARX2,BHLHE40,E2F7,ESR1,ESR2,FOXD2,FOXO3,FOXP1,GATA4,GFI1B,HEY1,HOXA1,HOXA4,HOXB13,KLF1,KLF9,LHX2,MEF2A,NFE2,NR2F2,PGR,POU2F2,RELA,RFX5,RXRA,RXRG,SP4,SREBF1,STAT1,STAT4,TAL1,TBX21,TCF7L2,TFAP2C,TFDP1,USF1,ZBTB7A,ZFX,ZNF143,ZNF263,ZNF76"
"183","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD141","58","ATF1,BACH1,BATF,BCL6,CDX2,CEBPA,CEBPB,CEBPD,E2F2,E2F6,E2F8,ELF1,ESR1,ETV1,ETV4,ETV7,FOXA1,FOXD2,FOXK1,FOXP3,GATA4,GLI2,GLIS1,HINFP,HNF4A,HOXB13,HOXC6,JUN,JUNB,JUND,KLF5,MAF,MAFF,MBD2,MITF,MXI1,NANOG,NFAT5,NRF1,PBX1,PGR,POU2F1,REST,SMAD3,SOX17,SPI1,STAT3,STAT5A,STAT5B,TBP,TCF12,TEAD4,THAP1,USF1,VEZF1,YY1,ZBTB7B,ZKSCAN1"
"184","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD1c","41","ATF2,BCL6,CEBPA,CEBPB,CLOCK,E2F4,E2F8,ESR2,ETV5,ETV7,GATA1,GATA6,HNF4A,HSF1,IKZF1,IRF1,IRF3,IRF4,KLF1,KLF4,MAX,MXI1,MZF1,NFE2,NFYA,NFYB,PAX5,PPARG,RARA,RXRG,SP1,SP2,SPDEF,SPIB,SRF,TCF4,TEAD4,TP63,USF2,ZFX,ZNF76"
"185","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD11b","71","ATF3,BACH1,BACH2,BARX2,BCL11A,E2F1,E2F7,ELF2,EPAS1,ESR1,ETS2,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,GATA4,GLIS1,GMEB1,HEY1,HIF1A,HNF1B,HNF4G,HOXA4,HOXB13,JUNB,KLF9,KMT2A,LHX2,MEIS1,MYC,MZF1,NFE2,NFYA,NFYB,NKX2-1,NR2F2,NR3C1,POU2F2,REST,RFX3,RFX5,RXRA,RXRG,SMAD3,SP1,SP4,SPI1,SPIB,SREBF1,STAT1,STAT5A,STAT5B,STAT6,TBP,TCF3,TCF7L2,TFAP2A,TFAP2C,TP53,TP63,TP73,USF1,USF2,VDR,VEZF1,YY1,ZBTB7A,ZNF143,ZNF263,ZNF76"
"186","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD195","51","BACH1,BACH2,BARX2,CEBPA,CLOCK,CTCF,E2F7,EGR1,FOSL2,FOXH1,FOXO3,FOXP1,FOXP2,GATA4,GMEB2,HEY1,HNF4G,HOXA4,HOXC6,HSF1,IRF1,KLF1,KLF9,LHX2,MYC,NFE2,NFYA,NR3C1,POU2F2,RFX5,RXRA,RXRG,SP4,SPIB,SREBF1,SRF,STAT1,STAT2,STAT4,STAT5A,STAT6,TCF3,TFAP2A,TFAP2C,TP53,TP73,USF1,ZBTB7A,ZNF143,ZNF263,ZNF76"
"187","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD39","21","BACH1,BARX2,BHLHE40,CDX2,CLOCK,E2F2,E2F3,EBF1,FOXA2,GATA3,GMEB1,GTF2B,IRF1,MECOM,MEIS1,NFATC1,PAX5,PBX3,SMAD3,STAT5A,ZNF76"
"188","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD69","36","BACH1,BARX2,E2F1,ESR1,ETS2,FOXP1,FOXP2,GMEB1,HEY1,HOXB13,KLF9,KMT2A,LHX2,MEIS1,MYC,NFYA,NR2F2,NR3C1,POU2F2,RARA,RFX3,RXRA,RXRG,SP4,SPI1,SREBF1,STAT1,STAT6,TBP,TCF3,TFAP2A,TFDP1,TP53,VDR,ZBTB7A,ZNF76"
"189","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD206","15","BACH2,E2F6,ELK3,ESR2,HEY1,NFE2,RFX5,RXRA,STAT1,TAL1,TFAP2C,TP53,ZBTB7A,ZFX,ZNF263"
"190","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD107a","23","BACH2,BARX2,BATF,ELK3,FOXK1,HEY1,HOXA1,KLF4,NFAT5,NFE2,PPARG,PRDM1,RFX5,RUNX2,RXRA,SPDEF,STAT1,TAL1,TFAP2C,TP53,USF2,ZBTB7A,ZNF263"
"191","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD95","31","BARX2,BCL6,EGR2,FOXH1,FOXK1,FOXP1,GLIS1,HEY1,HNF4G,HOXA4,KLF4,KLF9,KMT2A,MITF,NR2F2,POU2F2,RFX5,RUNX2,RXRA,RXRG,STAT1,STAT6,TAL1,TCF3,TCF7L2,TFAP2A,TFAP2C,TP53,USF2,ZBTB7A,ZNF263"
"192","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD123","6","BATF,HES1,IRF2,NFE2,RUNX2,TP53"
"193","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD274","13","E2F1,HOXA1,KLF9,LHX2,MAFF,POU2F2,RBPJ,RFX5,STAT1,STAT6,TFDP1,TP53,ZNF263"
"194","DendriticCell","P1_2020Oct, P3_2023Jan","2","CD4","10","E2F4,FOXK1,HOXA4,HSF1,MITF,NFATC1,NFE2,SPDEF,VEZF1,ZNF263"
