"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"271","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD357","1","AR"
"272","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD56","2","AR,RXRG"
"273","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD45RA","3","AR,ELK1,SMAD3"
"274","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD185","13","ASCL2,BARX2,BHLHE40,E2F2,FOS,GATA2,GTF2I,MEF2C,MYB,NR5A2,RXRA,RXRG,TP63"
"275","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD304","19","ASCL2,ATF3,EGR2,ETS2,ETV4,FOXA1,FOXK1,FOXP1,GTF2I,HOXB13,IRF1,JUND,MYB,PAX6,SETDB1,SP4,SREBF1,TCF7L2,TFDP1"
"276","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD278","4","ATF1,HES1,HINFP,STAT4"
"277","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD95","6","ATF2,E2F6,GMEB1,SOX17,SREBF1,ZNF384"
"278","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD134","12","ATF3,E2F2,ETS2,FOXA1,HOXC6,KLF10,NFYB,PPARG,RXRG,STAT4,TFAP2C,ZBTB7B"
"279","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD223","12","ATF3,FOS,GATA2,GTF2I,HOXC6,PBX3,PPARG,RXRG,STAT4,ZBTB7B,ZFX,ZKSCAN1"
"280","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD62L","4","ATF3,FOS,GTF2I,RXRA"
"281","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD66b","17","ATF3,E2F6,EGR2,ELK1,ESRRA,GATA1,GTF2B,JUN,NR5A2,PGR,RXRA,RXRG,STAT4,TCF21,TFAP2A,TFAP2C,TP63"
"282","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD107a","21","ATF3,CLOCK,E2F6,EGR2,ESRRA,GATA3,GTF2B,GTF2I,HINFP,HNF4A,HOXB13,KLF10,MYB,RELA,RXRG,TBP,TCF7L2,TFAP2A,USF1,YY1,ZNF384"
"283","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD141","12","BCL11A,CEBPD,FOXA1,FOXK1,FOXM1,GMEB1,HIF1A,MAFF,RUNX2,SREBF1,STAT5A,TCF7L2"
"284","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD117","10","BHLHE40,CDX2,ELK4,GTF2I,MEF2C,PPARG,RELA,RXRA,TBX21,ZBTB7B"
"285","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD25","16","BHLHE40,E2F2,ELK4,FOS,GATA1,GTF2I,HOXC6,KLF10,MECOM,MEF2C,MZF1,RXRA,RXRG,STAT4,TEAD4,TFAP2C"
"286","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD273","17","BHLHE40,ELK4,FOS,FOXP3,GATA1,GATA2,GTF2I,HINFP,HOXC6,MECOM,MEF2C,PPARG,RELA,RXRA,RXRG,STAT4,TEAD4"
"287","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD123","7","CLOCK,MEF2A,RELA,SREBF1,STAT4,TFAP2A,ZKSCAN1"
"288","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD1c","11","CLOCK,E2F3,E2F6,E2F8,ESR1,ETV5,HES1,KLF10,MYB,SMAD3,TEAD4"
"289","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD4","2","CLOCK,ELF2"
"290","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD194","8","E2F2,ELK4,FOXP3,PPARG,RELA,RUNX2,RXRG,STAT4"
"291","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD197","5","E2F2,FOS,GATA2,HOXA1,ZKSCAN1"
"292","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD20","25","E2F2,EGR1,ETV1,FOS,FOXD2,FOXP2,FOXP3,GATA1,GATA4,GTF2I,KLF10,KLF9,MECOM,MEF2A,MEF2C,NRF1,PAX6,PPARG,RFX2,RUNX2,RXRA,RXRG,STAT4,TCF4,ZNF263"
"293","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD28","6","E2F2,ELK4,HINFP,RUNX2,STAT4,TEAD4"
"294","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD14","17","E2F4,E2F6,ELK4,FOXP3,GATA1,GATA2,HIF1A,JUND,MEF2C,NR5A2,PBX1,RUNX2,STAT5A,TBP,TCF21,TFDP1,ZKSCAN1"
"295","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD133","3","E2F6,MAFF,PPARG"
"296","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD81","8","EBF1,ESRRA,ETV4,FOXK1,JUND,SIX5,SP2,ZNF384"
"297","Myofibroblast","P1_2020Oct, P2_2021Mar","2","HLA.DR","11","EGR2,GMEB2,IRF2,JUN,JUND,MEF2C,PGR,SPDEF,STAT5A,TBP,TCF21"
"298","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD366","2","ELK4,TEAD4"
"299","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD40","3","ETV4,FOXA2,STAT5A"
"300","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD19","5","FOS,MECOM,RXRG,STAT4,ZFX"
"301","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD314","4","FOS,NKX2-1,RELA,STAT4"
"302","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD206","7","FOS,GATA4,MEF2C,RXRA,RXRG,STAT4,ZFX"
"303","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD161","1","FOXA1"
"304","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD11c","1","HOXA4"
"305","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD15","9","KLF10,MAFF,NKX2-1,RFX2,RXRG,SREBF1,STAT1,TCF7L2,ZBTB7A"
"306","Myofibroblast","P1_2020Oct, P2_2021Mar","2","TCRVdelta2","2","NR2F2,STAT4"
"307","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD30","1","PPARG"
"308","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD103","1","STAT4"
"309","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD152","1","STAT4"
"310","Myofibroblast","P1_2020Oct, P2_2021Mar","2","CD274","1","TBP"
"311","Endothelial","P1_2020Oct, P3_2023Jan","2","CD304","21","AHR,BARX2,BHLHE40,E2F4,EPAS1,ETV1,FOS,FOSL2,GLIS1,GRHL2,JUNB,KLF10,MNT,PBX3,PGR,PPARG,RARG,TCF3,TFAP2A,VEZF1,ZBTB33"
"312","Endothelial","P1_2020Oct, P3_2023Jan","2","CD56","23","AR,ARNTL,ATF2,BATF,CEBPD,E2F2,E2F6,EGR1,EHF,ESRRA,ETV1,FOXP2,GMEB1,HNF4A,MAF,MYC,NANOG,NFE2,PRDM1,SPI1,SPIB,TP63,USF1"
"313","Endothelial","P1_2020Oct, P3_2023Jan","2","HLA.DR","30","AR,ASCL2,BATF,BCL11A,ETV6,ETV7,FOXD2,FOXK1,FOXP2,HOXA4,IRF2,IRF4,KLF9,MITF,MNT,NANOG,NFAT5,NFE2,NR3C1,PAX5,RUNX1,SIX5,STAT1,STAT4,STAT5A,STAT5B,TBP,TCF3,TCF4,YY1"
"314","Endothelial","P1_2020Oct, P3_2023Jan","2","CD117","13","ARID3A,E2F6,ELK4,ESR1,FOS,GMEB2,HIF1A,IRF3,MECOM,SPI1,TCF12,ZBTB7A,ZNF263"
"315","Endothelial","P1_2020Oct, P3_2023Jan","2","CD19","3","ARNT,E2F7,SETDB1"
"316","Endothelial","P1_2020Oct, P3_2023Jan","2","CD223","2","ARNT,SETDB1"
"317","Endothelial","P1_2020Oct, P3_2023Jan","2","CD28","4","ARNT,PAX6,SETDB1,TP63"
"318","Endothelial","P1_2020Oct, P3_2023Jan","2","CD66b","1","ARNT"
"319","Endothelial","P1_2020Oct, P3_2023Jan","2","CD152","1","ARNTL"
"320","Endothelial","P1_2020Oct, P3_2023Jan","2","CD206","20","ASCL2,EHF,ESR1,FOXP2,GATA4,GLI2,GMEB1,HNF4A,HNF4G,HOXB13,KLF3,KMT2A,LHX2,MYBL2,NANOG,RARA,RXRG,SOX17,STAT2,TFAP2A"
"321","Endothelial","P1_2020Oct, P3_2023Jan","2","CD39","49","ATF1,ATF2,E2F8,EGR1,EHF,ELF1,ELK3,EPAS1,ETV4,ETV6,FOXA1,FOXH1,FOXK1,FOXP3,GATA3,GATA4,GLI2,GTF2I,HNF1B,HOXB13,JUND,KMT2A,MAFK,MEIS1,MNT,MXI1,MYBL2,MYC,NANOG,NFIC,PGR,PRDM1,RFX2,RUNX1,RUNX2,SOX17,SP4,SREBF1,STAT2,STAT3,TCF7L2,TEAD4,TFAP2A,TFAP4,TP63,USF1,USF2,ZBTB7B,ZFX"
"322","Endothelial","P1_2020Oct, P3_2023Jan","2","CD69","21","BACH2,EGR2,ELK4,ETV1,ETV5,GATA2,GATA4,HEY1,HINFP,HNF4G,HOXB13,JUN,MYB,NFE2,PBX3,POU2F2,RARG,RELA,RUNX2,SOX17,ZKSCAN1"
"323","Endothelial","P1_2020Oct, P3_2023Jan","2","CD137","2","BARX2,FOSL2"
"324","Endothelial","P1_2020Oct, P3_2023Jan","2","CD141","23","BATF,ELF1,ELK3,FOXK1,GMEB1,HNF1B,HNF4A,HOXA4,MECOM,MYC,NFIC,NR3C1,PBX3,RUNX1,SMAD3,SP1,SP4,SREBF1,TCF7L2,TP63,USF1,USF2,ZNF263"
"325","Endothelial","P1_2020Oct, P3_2023Jan","2","CD95","8","BCL11A,EBF1,GATA2,HNF4A,PRDM1,SIX5,STAT5A,ZEB1"
"326","Endothelial","P1_2020Oct, P3_2023Jan","2","CD81","20","CDX2,EBF1,EGR1,ELK1,ELK4,GLI2,HEY1,HINFP,HOXA1,JUNB,MAFF,MEIS1,NFYA,PRDM1,RELA,TCF21,TCF3,ZBTB7A,ZEB1,ZKSCAN1"
"327","Endothelial","P1_2020Oct, P3_2023Jan","2","CD107a","4","CEBPD,E2F7,ESRRA,FOXM1"
"328","Endothelial","P1_2020Oct, P3_2023Jan","2","CD123","8","CTCF,KLF9,MEIS1,MNT,PAX5,PGR,SETDB1,STAT1"
"329","Endothelial","P1_2020Oct, P3_2023Jan","2","CD11c","10","ELK4,FOXA1,GATA2,GLIS1,HINFP,HOXB13,NFE2,SNAI2,STAT1,USF2"
"330","Endothelial","P1_2020Oct, P3_2023Jan","2","CD62L","2","ELK4,HES1"
"331","Endothelial","P1_2020Oct, P3_2023Jan","2","CD45RA","7","ELK4,FOXP3,NR3C1,STAT1,TCF12,TCF4,USF2"
"332","Endothelial","P1_2020Oct, P3_2023Jan","2","CD25","2","EPAS1,TP63"
"333","Endothelial","P1_2020Oct, P3_2023Jan","2","CD357","1","EPAS1"
"334","Endothelial","P1_2020Oct, P3_2023Jan","2","CD254","3","ESR1,GATA3,GTF2B"
"335","Endothelial","P1_2020Oct, P3_2023Jan","2","KLRG1","1","ESR2"
"336","Endothelial","P1_2020Oct, P3_2023Jan","2","TCRVdelta2","1","GMEB1"
"337","Endothelial","P1_2020Oct, P3_2023Jan","2","CD161","1","HINFP"
"338","Endothelial","P1_2020Oct, P3_2023Jan","2","CD27","2","HINFP,TCF21"
"339","Endothelial","P1_2020Oct, P3_2023Jan","2","CD366","4","HINFP,HOXB13,LHX2,SOX17"
"340","Endothelial","P1_2020Oct, P3_2023Jan","2","CD38","5","HNF4G,KLF1,PAX6,PPARG,VDR"
"341","Endothelial","P1_2020Oct, P3_2023Jan","2","CD127","3","HSF1,MNT,STAT1"
"342","Endothelial","P1_2020Oct, P3_2023Jan","2","CD40","3","MAX,PAX5,STAT1"
"343","Endothelial","P1_2020Oct, P3_2023Jan","2","CD194","2","NKX2-1,STAT1"
"344","Endothelial","P1_2020Oct, P3_2023Jan","2","CD30","2","SETDB1,TFDP1"
"345","Endothelial","P1_2020Oct, P3_2023Jan","2","CD274","1","SNAI2"
"346","Endothelial","P1_2020Oct, P3_2023Jan","2","CD15","1","SP4"
"347","Endothelial","P1_2020Oct, P3_2023Jan","2","CD273","3","SRF,STAT1,TFDP1"
"348","Endothelial","P1_2020Oct, P3_2023Jan","2","CD197","1","STAT1"
"349","Endothelial","P1_2020Oct, P3_2023Jan","2","CD195","1","TCF12"
"350","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD66b","42","AHR,ATF1,ATF3,CEBPD,ELK3,ETV1,ETV5,ETV6,ETV7,FOS,FOXP2,GATA1,GATA6,GTF2I,HSF1,JUNB,KLF1,KLF10,KMT2A,MEF2C,MXI1,NFAT5,NR3C1,NR5A2,RARG,RBPJ,RUNX1,SIX5,SMAD3,SNAI2,SPI1,SPIB,SRF,STAT1,TFAP4,TP63,VDR,ZBTB33,ZBTB7A,ZEB1,ZNF143,ZNF250"
"351","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD95","18","AHR,ARNT,CEBPD,E2F1,ELK3,ETV1,ETV6,FOS,IRF4,SPIB,SREBF1,TBP,TEAD4,TFAP2A,TFAP4,VDR,ZBTB7A,ZEB1"
"352","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD107a","51","AHR,ARID3A,ATF2,CEBPA,CEBPD,CTCF,EHF,ELF1,ELK3,ESR1,ETV1,ETV6,ETV7,FOS,FOXO3,FOXP2,FOXP3,GATA3,GATA6,GLI2,GLIS1,GTF2B,HNF4G,HOXA1,HSF2,IRF1,IRF3,JUNB,JUND,KMT2A,MEF2C,MEIS1,MYB,NR5A2,PAX5,POU2F1,POU2F2,PRDM1,RELA,RFX2,RUNX1,RXRG,SMAD3,STAT5B,TFAP2A,TP73,VDR,ZBTB7B,ZEB1,ZNF250,ZNF263"
"353","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD195","14","AR,ARID3A,ATF3,EHF,ELK4,ESR1,GATA3,IRF3,KMT2A,MYB,NR3C1,RXRG,TCF3,VDR"
"354","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD81","47","AR,ATF2,BARX2,BHLHE40,CDX2,CEBPA,CEBPD,E2F2,E2F4,EHF,ELK1,ELK4,ESR1,ESR2,ETV6,FOXH1,FOXO3,FOXP3,GATA2,GLI2,GRHL2,GTF2B,HNF1B,HOXC6,IRF1,JUN,JUND,LHX2,MEF2C,MYB,MYC,NFAT5,NR5A2,NRF1,PBX3,POU2F2,REST,RUNX1,RUNX3,SP1,SPI1,STAT2,STAT4,TBX21,TP73,YY1,ZNF263"
"355","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","HLA.DR","86","ARID3A,ASCL2,ATF1,ATF2,BARX2,BATF,BHLHE40,CEBPA,CEBPD,CTCF,CUX1,E2F1,E2F4,E2F7,EGR2,EHF,ELK1,ELK3,ELK4,ESR1,ESR2,FOSL2,FOXH1,FOXK1,FOXO3,FOXP3,GATA2,GATA3,GLI2,GLIS1,GRHL2,GTF2B,HEY1,HIF1A,HNF1B,HOXA4,HSF1,HSF2,IRF1,IRF3,JUN,JUND,KLF1,LHX2,MAFF,MEF2C,MNT,MYB,MYC,NFAT5,NFYA,NR3C1,NR5A2,NRF1,PBX1,PGR,POU2F2,PPARG,RFX2,RUNX1,RUNX2,RUNX3,RXRG,SIX5,SOX17,SP1,SP4,SPIB,SREBF1,STAT2,STAT3,STAT4,TAL1,TBX21,TFAP2A,THAP1,TP73,USF1,USF2,VDR,YY1,ZBTB33,ZBTB7B,ZFX,ZKSCAN1,ZNF263"
"356","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD161","11","ASCL2,FOXH1,FOXK1,KLF9,MYC,NFAT5,NR2F2,PBX1,SPI1,TEAD4,TFAP4"
"357","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD27","2","ATF1,CDX2"
"358","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD40","11","ATF1,ATF3,BARX2,GATA6,MEF2A,NR3C1,RELA,SPIB,TFAP4,VDR,ZBTB7A"
"359","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD11c","10","ATF3,CEBPD,FOS,FOXP2,MXI1,NR3C1,RUNX1,SPI1,SPIB,STAT5B"
"360","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD30","2","ATF3,SNAI2"
"361","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD4","4","ATF3,NR3C1,SNAI2,TCF3"
"362","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD133","5","ATF3,ETV5,HES1,KMT2A,MECOM"
"363","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD38","15","BACH2,BATF,EBF1,FOXA1,GATA4,GTF2I,KLF4,KMT2A,MZF1,PAX6,PBX1,PBX3,TCF12,TCF4,ZKSCAN1"
"364","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD117","4","BCL11A,NFIC,PAX6,RFX5"
"365","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD45RA","1","BCL11A"
"366","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD11b","7","CEBPD,FOS,HIF1A,MXI1,SIX5,USF2,VDR"
"367","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD1c","7","E2F4,ELK1,NR3C1,POU2F2,TFAP2A,TP73,YY1"
"368","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD62L","5","E2F6,HIF1A,IRF2,PAX6,ZNF76"
"369","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD304","2","EGR2,VDR"
"370","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD141","5","EHF,HIF1A,RBPJ,RXRG,VDR"
"371","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD279","2","FOS,NR3C1"
"372","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","KLRG1","1","FOS"
"373","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD19","3","GATA1,MYBL2,TCF3"
"374","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD273","3","GATA1,ZBTB7B,ZNF143"
"375","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD14","1","HIF1A"
"376","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD39","5","HIF1A,MXI1,NR3C1,RXRA,VDR"
"377","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD185","6","KLF10,NKX2-1,PPARG,RBPJ,RFX5,TFDP1"
"378","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD15","3","KMT2A,SNAI2,STAT5B"
"379","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD56","4","KMT2A,RUNX2,TFAP4,THAP1"
"380","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD278","2","NR3C1,TCF3"
"381","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD314","1","NR3C1"
"382","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD127","1","PAX6"
"383","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD366","1","PAX6"
"384","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD69","1","PAX6"
"385","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD194","1","RFX5"
"386","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD137","1","SNAI2"
"387","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD20","1","SNAI2"
"388","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","CD274","1","SNAI2"
"389","Malignant_mesothelial","P1_2020Oct, P3_2023Jan","2","TIGIT","1","TFAP2A"
