Cell.Type,Sample Name,AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NRF1,ONECUT1,OTX2,PAX5,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SOX17,SP1,SP4,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBP,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF384,ZNF76
LMPP.CDK6-FLT3,ND251_MPP,-0.205157989,0.233286804,-0.415775561,-0.603253557,-0.21635473,-0.248950155,0.066794277,-0.09798773,0.171662391,-0.559815322,-0.213605546,0.041612712,-0.081378411,-0.223014167,0.216320945,0.299889704,1.250030137,-0.864280162,-0.018869044,0.541934623,-0.486992936,0.477057892,-0.117602018,0.214447481,-0.974335289,-0.039322958,0.580212969,-0.166091492,0.528995584,0.085927916,0.117793806,0.15910755,0.504423661,-0.056399884,0.390101647,-0.646176829,0.072783406,0.478632469,0.026664728,-0.293728158,-0.643768745,-0.190955144,0.361443546,-0.030379564,0.139663142,0.000876285,0.843117021,-0.071604685,-0.235782867,0.063436182,0.250461055,0.550201652,-0.100463327,-0.070044272,0.278044373,0.527278794,0.273370121,0.366527095,0.126298332,0.298041454,-0.175094834,0.085220389,0.837085329,-0.177735449,-0.02997377,0.173563472,-0.173444538,-0.291462415,-0.312793971,-0.651359669,-0.296019116,1.100894087,0.035748786,-0.060089738,-0.008011574,-0.474770889,0.451367676,0.518766039,0.014038315,-0.25262831,0.029758675,0.349759283,-0.359751764,0.60504757,-0.279884161,0.322506226,0.747564149,-0.42590532,-0.352479899,0.246547531,0.051093614,-0.653208676,0.255996755,0.106891939,-0.430312908,0.35839475,-0.42866307,0.020965103,0.31847586,-0.269158315,-0.278116538,-0.381144332,0.750617645,-0.594835847,0.086044817,0.151340053,0.278821344,-0.293162749,0.013328966,0.470500665,-0.837304988,-0.599211512,-0.017474552,-0.48356518,-0.1458636,-0.224335018,-0.714249566,0.166135289,-0.117232676,0.251178318,-0.203818293,-0.027340005,-0.053719656,0.027344402,0.713255153,-0.267283196,0.073070281,-0.028784269,0.257034694,0.034797724,0.082704994,0.374388786,-0.068909032,-0.004960459,-0.082352154,0.037370796,-0.030707768,-0.050171644,-0.29006622,0.354822622,-0.490537433,0.388511492,-0.465870234,-0.607824796,-0.109319422,-0.052197646,-0.074320648,0.034919606,0.491646087,0.764221552,-0.077940339,-0.473583987,-0.108295785,-0.24209601,-0.335933123,-0.321858224,0.635916545,-0.32265535,-0.129254788,-0.118618733,0.350953915,0.041288165,0.213736639,0.005060176,0.099900604,-0.266303871,0.450011291,0.160181553,0.170900869,0.085500219,0.208448698,-0.208047899,0.178839204,0.059767763,-0.35294227,0.004358444,0.242868451,-0.072678619,0.243670755,0.142809887,-0.15132783,0.376368636,-0.297827364,0.545363118,0.003577883,0.232491578,0.012574858,-0.158485313,0.322782842,-0.139078856,-0.379358666,0.449480567,-0.276118996,0.133631922
LMPP.LSAMP,ND251_34,0.052064806,-0.191596567,0.130851686,-0.099936044,-0.000931316,0.195445017,-0.008599529,0.106001293,0.288089964,-0.135528496,-0.065394828,-0.045328939,-0.065156401,0.286862376,0.009964745,0.055694207,0.239515912,-0.268285808,0.318287742,0.099046893,-0.13435441,-0.239476664,0.071518106,0.048478255,-0.293003756,0.112748457,-0.045283544,0.0357222,-0.113515092,0.040315794,0.364977708,-0.323576039,-0.388960745,0.072775617,0.092470955,-0.044981483,-0.01279719,-0.142697804,0.027363104,-0.015852226,-0.093067707,0.149635303,-0.018826107,-0.170689097,0.187298949,-0.028811944,0.1999639,0.232359682,0.027918452,0.260950705,0.122591646,0.033831423,0.068392579,0.21514428,-0.431373991,-0.296290591,0.044665263,0.074417943,-0.149323793,-0.087689166,-0.19169789,0.043626515,-0.03572466,0.139538181,-0.198637271,0.016680409,0.307539588,-0.023571018,0.419254316,-0.078234112,-0.061555927,0.368070158,0.166635229,0.046542259,-0.333807359,0.020238947,-0.070445047,-0.257361763,0.349218095,-0.126569187,0.149721551,0.02165572,-0.005664505,0.028508739,-0.010877027,-0.183132339,0.039875089,-0.030252232,0.076327893,-0.154851642,0.394807989,-0.151907125,0.215720763,-0.288258575,0.090358721,0.05492277,0.189555315,-0.107293648,-0.148366214,0.078317438,0.111822224,0.183854943,-0.015224518,0.045256019,-0.199542994,-0.111872929,-0.446906873,-0.257661162,0.012953344,0.382142779,0.013976303,-0.199065588,-0.115405175,0.113016351,-0.173040392,0.256449051,-0.031906249,0.282383937,0.018118784,-0.162122452,0.0212518,-0.032140696,-0.237925243,0.313652632,-0.117912814,-0.117630584,0.121040563,-0.252088622,0.096076285,0.045170751,-0.07049414,-0.014996016,0.093692851,0.080205414,0.155963089,-0.244453289,-0.086563782,0.155254248,-0.003729621,0.246320198,-0.142756721,0.05745949,0.112644621,0.189590075,-0.31951159,-0.041042683,0.104209539,-0.201686836,0.255866229,0.030954366,0.081615087,-0.252461167,0.035928555,-0.107611418,0.161948209,-0.068766901,0.210146157,0.483555868,0.033214661,-0.210681218,0.007052365,0.177593479,-0.111086113,-0.192163005,0.011780472,-0.039852941,0.234779284,-0.109895863,-0.200675392,0.017360351,-0.138375454,-0.030260327,0.164870605,-0.309484999,-0.170556813,0.013990692,0.043297539,0.420825011,-0.05914988,-0.217953762,-0.138187698,0.293094733,-0.269427293,0.014039648,0.407749987,-0.044671531,-0.154313956,0.111114371,0.229717375,0.047671958,0.065325724,-0.342399129,-0.189534731,-0.013332155
LMPP.LSAMP,ND251_LMPP,0.013268992,-0.023986182,-0.038403393,0.04536428,-0.005522243,0.092349288,-0.01510791,0.070355237,0.210163063,-0.01575428,0.13256776,-0.032591863,0.021394242,-0.000119616,-0.025457024,0.012995838,-0.007641829,-0.063821001,-0.005451078,-0.010380089,-0.120361562,0.099768351,-0.146408913,-0.027786147,-0.048052419,-0.102280763,0.072216371,-0.017974441,-0.027351766,-0.03628282,0.126016854,0.043425545,-0.022437625,-0.00116746,0.167249898,-0.047689166,-0.032223999,-0.044915752,0.054019285,-0.035990376,-0.044194189,-0.003158551,-0.079388593,0.071141382,-0.007813746,-0.073187996,0.365985794,0.049055082,-0.012002029,-0.011273677,-0.056946175,0.034548025,-0.196853863,-0.049143967,-0.046901666,0.009272614,0.020690651,0.004159825,-0.102325523,0.041283095,0.010311893,0.023126279,0.056608896,0.039652264,-0.065397732,-0.046246757,-0.043850587,-0.054947796,0.008233603,-0.000682718,-0.056388449,0.3352994,-0.022716862,-0.086668416,0.04060003,0.045162095,0.051391968,-0.029723205,0.009372775,0.09714094,0.060858103,0.101617277,-0.032623639,0.071022665,-0.047260844,0.033981833,0.096650004,0.044707504,0.048545332,-0.102242627,0.033316181,-0.027846118,0.391401519,-0.035395477,-0.052201187,0.174056279,0.150216017,0.032905792,0.014545342,0.063300064,0.021493575,-0.100602362,0.03660066,0.078533007,-0.08462544,0.057074501,-0.015203291,-0.084889117,0.026399455,-0.042352094,0.012159162,-0.082713888,0.081042079,-0.11244456,-0.053456843,-0.048309624,-0.054278672,-0.040804105,-0.13756511,0.030814858,-0.01736838,-0.124781379,-0.096675113,0.018146208,-0.068816133,-0.044304803,0.037825173,0.009704024,-0.077126329,0.032335649,0.07903909,-0.039133289,-0.073552962,-0.004259349,0.018270684,0.035939008,0.001586618,0.128968294,0.078648294,0.102761222,-0.035246582,0.143708342,-0.109549885,-0.044826656,0.079976072,-0.049657668,-0.003623006,-0.102042417,0.027160039,0.016211834,-0.042916569,-0.076436925,0.009826661,0.016079017,-0.033995192,-0.023779185,-0.05842207,0.023311099,0.086940061,0.054762252,-0.08204155,0.113832598,0.062672182,-0.014968162,0.116903246,-0.071009979,0.22543256,0.049901238,-0.017635712,0.061822083,-0.102325996,0.070787483,0.088482302,-0.087274231,0.002363764,0.011293436,0.015380748,0.008206311,0.040373772,0.028741895,-0.122451046,0.028423123,0.155694786,-0.006201254,0.119939042,-0.056383814,0.044115754,0.068318908,0.133532499,-0.101488583,-0.065247559,-0.077506531,0.102580323,-0.066138561
LMPP.Naive.T-cell,ND251_LMPP,-0.04419254,-0.017230815,-0.074130625,0.063874052,0.061497407,0.08782229,0.033250444,0.107813527,0.211496092,-0.169700884,-0.033481959,-0.049638049,0.04528862,0.012700713,0.032119015,0.069172371,0.006161548,0.003457865,0.039302438,-0.094617866,-0.071250153,0.112835324,-0.113330037,0.06627229,0.018293902,-0.036202077,-0.023492328,-0.067648481,0.078876123,-0.075203171,0.27592779,0.003664686,0.081224588,-0.037760465,0.259466137,0.088125319,0.0128431,-0.107823297,-0.036956862,-0.066835406,-0.100555879,-0.014941459,-0.098408569,0.202031528,-0.030731929,-0.006284672,0.186068616,-0.030767222,0.049920656,-0.032236518,-0.109059998,-0.033961071,-0.035598247,-0.089379176,0.01243774,0.054400748,0.007484731,0.122788124,-0.042223329,0.108950771,-0.180583223,-0.023759248,-0.099303845,-0.020339199,-0.015402444,-0.148903256,-0.019458194,0.044466726,-0.00380481,-0.109368242,-0.123310521,0.165235288,0.141129039,0.219204154,-0.124797103,-0.147542324,0.065395283,-0.036174149,-0.020580204,-0.025679201,0.247020493,0.158069795,0.061771829,0.099407779,-0.037826027,0.2707376,0.089305522,0.083705742,-0.020461261,0.10913638,-0.042249011,-0.058553154,0.381952668,-0.11100676,0.135465625,0.117697895,0.070046056,0.051490427,-0.098085041,0.056078416,0.05501167,-0.057522563,0.00572118,0.077250338,-0.113610634,-0.004881394,-0.190374217,0.008359446,0.075079127,-0.067375839,-0.034047179,-0.178612959,0.000220719,-0.088925391,0.043777946,-0.140671887,0.025174845,-0.09341103,-0.014745954,0.012178696,-0.009075693,-0.225522376,0.022775095,0.004507614,0.008051561,-0.000377767,-0.040034016,-0.092770077,0.109724327,0.001919958,0.054187884,-0.12548465,0.078790464,-0.020669472,-0.016801661,0.067303847,-0.02316682,-0.019732073,0.185053919,0.020099015,-0.071394757,0.017943802,-0.044620664,-0.024172202,0.106057908,-0.042377286,0.050232005,0.03183335,0.066757386,-0.124786433,-0.121952559,0.026343504,0.01380919,0.056930774,0.009580663,0.011382371,0.023146255,-0.003965701,-0.027242384,-0.049880943,-0.004840125,0.124462154,0.026531722,-0.119827039,0.063357497,-0.112665329,0.098527164,0.062035528,0.017025702,-0.002427981,-0.000758631,-0.056255133,0.101728261,-0.052972033,-0.058855608,0.033357444,-0.034514755,0.061969633,0.02335789,0.101541921,-0.091584527,0.082935683,0.116210155,0.100887447,0.096961395,-0.046437643,0.072855513,0.016114413,0.066661291,-0.041323657,-0.006536302,0.003612239,-0.00399501,-0.104266658
LMPP.PRSS1,ND251_34,0.117685944,-0.200054745,-0.266133743,0.250300146,-0.22279226,-0.006218456,-0.088911009,0.107801254,0.383160626,-0.288100387,-0.057922776,-0.218939026,0.082628871,0.029774327,-0.086696595,0.119535175,-0.058884046,0.005126411,-0.128745645,-0.109751053,-0.091429867,0.389868211,-0.113457133,0.205883821,-0.050006,-0.118850806,0.130476169,-0.106130296,0.134194631,-0.000609645,0.234638527,-0.070582134,0.096160283,0.004115895,0.206785407,-0.171532112,-0.210482239,-0.379871524,0.474003228,0.168632594,-0.103566341,-0.186219215,-0.005490008,0.325360806,0.207965488,0.001341528,0.353903578,0.040024921,-0.120426901,0.009718823,0.187805813,0.045233933,-0.159188,0.0267721,-0.052005746,-0.209022204,0.131205297,-0.078467382,-0.192521485,0.296189468,-0.005143786,0.05983918,0.151867045,0.03789576,-0.410120557,0.066203609,0.071454655,-0.125886116,0.179344373,-0.013006204,0.096266902,-0.02236096,0.251949998,-0.011358894,-0.286113916,0.223947426,-0.048162737,-0.15380096,0.152229962,-0.17744644,0.20009095,0.15475734,0.031975134,0.199330179,0.214804068,-0.059505501,0.015649409,0.066390718,-0.272636867,-0.306187818,0.195807842,-0.151328679,0.392571502,-0.280805457,0.298041707,0.234978449,0.052325801,-0.173355471,-0.069148825,-0.08582726,0.10851449,0.173252738,-0.072645003,-0.010223277,-0.072803531,0.22295183,0.096973224,-0.136657206,-0.134189325,-0.117347623,0.193838412,-0.331416605,-0.245763281,0.363452242,-0.02114536,0.140289898,-0.055040216,-0.224670029,-0.269587363,0.50405529,-0.010484332,0.182484014,-0.271073307,-0.034888476,0.008371978,0.032355619,0.05150681,0.036328086,-0.151670569,0.090847688,0.320776951,-0.081117549,-0.114167395,0.128472025,0.096679005,-0.159513198,-0.081433573,-0.038891381,-0.036343747,0.101829626,-0.120811128,-0.000212263,-0.211516029,-0.081380607,-0.105372526,-0.177144949,0.158405838,-0.023104748,-0.046499038,0.064459511,-0.17209092,-0.071308908,-0.120943224,0.063065529,0.24148978,0.073039021,0.112476838,0.223777833,-0.041385765,0.108758554,-0.165534862,0.517668922,0.015420544,-0.079841938,-0.451333223,-0.109722234,0.41490889,-0.084181295,0.163466873,0.456976803,-0.181674665,0.133374696,-0.035195804,-0.217461446,-0.266453265,0.045544599,-0.068394308,0.02147041,0.254727405,0.245491592,-0.21738902,0.101728653,0.35430898,0.09566767,-0.303121507,0.123282948,-0.130283993,0.239141227,-0.074161637,-0.065729554,-0.096583452,0.344022861,-0.182990387,-0.180002138
LMPP.PRSS1,ND251_LMPP,-0.005358327,-0.092650396,-0.067977252,-0.020963981,-0.053960988,0.066492861,-0.023417555,0.074071943,0.173793038,-0.042760382,0.119413521,-0.117368318,0.040405411,0.021009682,-0.040668205,-0.071655155,0.043101344,-0.064218434,0.078505535,-0.013371763,-0.150487992,0.117204267,-0.103140534,-0.05200187,-0.118244463,-0.143092094,0.107518095,-0.041650315,-0.032196452,-0.142563916,0.133358083,0.008811227,0.077981002,-0.01499219,0.178730974,-0.013225795,-0.014460862,-0.067692685,0.008245688,-0.04081817,-0.038124242,-0.012736966,-0.042125895,0.061712719,0.016229617,-0.033926121,0.411190348,0.001644076,-0.006980105,0.008367668,-0.080629099,0.116771268,-0.19638521,-0.059681058,-0.003983741,0.042697517,0.016533997,0.00458614,-0.070457766,0.043003398,-0.01058826,0.068490803,-0.002315774,0.019645156,-0.032575586,-0.028236528,-0.058729501,-0.063156684,0.000128931,0.060211089,-0.059652394,0.353899344,-0.006798191,-0.051467917,0.098049559,0.068654895,0.046818067,-0.028357406,-0.007356334,0.04483689,0.20016416,0.070707701,-0.030742155,-0.002255894,-0.079943649,0.057427198,0.091781716,0.055292927,0.017993558,-0.092657936,0.056178319,0.013098029,0.42284753,-0.092433241,-0.023419433,0.152093343,0.19263447,0.163485111,-0.022221614,0.075111338,0.012693673,-0.146667806,0.045701053,0.048741839,-0.0568787,0.092725235,-0.043859461,-0.091948947,-0.034180594,-0.086049614,-0.071245643,-0.095552552,0.066367599,-0.17408731,0.034178651,-0.014096894,0.002178839,-0.050546249,-0.066278877,0.008214166,0.026651388,-0.097770083,-0.024916643,0.098210725,-0.094853362,-0.09115057,0.057354868,-0.003402551,-0.100033065,0.0682827,0.02242511,-0.000625775,-0.072225112,-0.047921171,0.024213528,0.046539702,-0.015832701,0.096618303,0.103353702,0.089151298,-0.102259036,0.170109477,-0.095748922,-0.051664538,0.101758281,0.016025657,0.098941485,-0.033022046,0.098530466,0.012433907,-0.057543718,-0.068128105,0.026177926,0.054365398,0.000530941,-0.017270588,-0.065228016,0.018051567,0.055175772,0.08426608,-0.07359684,0.126728816,0.018754631,-0.042091474,0.030351782,-0.004437427,0.312684552,0.032536833,0.050575398,0.067729317,-0.059308493,-0.095495713,0.064191401,-0.04333116,-0.082678218,0.047338294,-0.015308542,0.056698597,0.035604359,-0.01869893,-0.067003754,0.075174733,0.167117705,0.061601696,0.028626662,-0.072479768,0.051956476,0.042253785,0.145342918,-0.111062181,-0.038858329,-0.07901241,0.090684509,-0.097578777
LT-HSC.HLF,ND251_34,0.236089772,-0.290568196,0.531457075,0.160322663,1.048301913,0.481538079,0.667639704,-0.030046724,0.192069146,0.65791658,-0.153921802,-0.230560919,-0.977050036,0.529909356,-1.174086089,0.35601379,0.241722542,-0.581687334,1.347353874,-0.619944674,-0.50382658,-0.677674214,0.878760323,-0.006001426,0.684925219,0.227850553,0.616668091,-1.376299261,-0.161856318,-0.310044731,0.385709533,-0.138044794,1.736194752,-0.604670347,0.87652927,0.862862379,-1.004528612,0.130291383,-0.97466784,-0.016758634,0.363316458,0.730710951,-0.076344203,1.558233241,-0.37672958,-1.003640282,0.546101116,-0.472390499,0.323834618,0.353125408,-0.346558192,1.998978462,0.110327015,-0.259460883,-0.196633924,0.128351404,0.587611801,-0.639893901,-1.258478685,-0.595087846,-0.672375225,0.470202114,-0.158504488,0.600650363,-0.359934899,-0.200298703,-0.764375877,-0.27884103,0.376817446,0.941423878,0.343118667,-0.564772011,0.095888536,-0.598198428,-0.431738678,1.026233335,0.054642666,-0.1033026,-0.850257363,1.066087121,0.446927446,0.324946462,-0.251157055,-0.871519801,0.330520125,-0.334097963,-0.419345267,0.287120724,-0.059047796,-0.473134972,0.231952954,-0.237349463,0.306861697,-2.036902679,-0.117945143,0.828677713,-1.453861691,-0.97192264,0.135840864,-0.085197908,0.219023719,-0.050712967,0.012936547,-0.425902751,0.477764968,0.931744977,1.250488422,1.072737745,-0.452252366,-0.049508519,-0.392693539,1.173484515,0.158524617,1.135048732,-1.255055231,-0.395137908,0.186482156,0.515306524,0.514085375,1.376646844,-0.154736254,0.757689342,-0.634353527,0.182610005,-0.874823326,-0.371938559,0.462184416,-0.236306055,0.207103746,0.834740606,0.861646494,0.218464407,-0.189319443,0.268802785,0.870302961,0.583048871,-0.267497577,-0.064851367,-0.784013927,-0.007857866,-0.666509835,0.146348395,-0.025540711,-0.04235995,0.197950617,0.524270871,-0.937702411,-0.421121052,0.179311899,-1.550609006,-0.294456371,-0.586358421,-0.884700111,0.308323594,-1.228299516,0.607487808,-0.059732258,-0.076462242,0.754484821,0.998772934,0.111862647,-0.719514362,-0.19574852,-0.062236563,0.147022685,-0.560106791,-1.254118738,-0.535731219,0.532466138,0.023258393,-0.484879808,-0.913719628,-1.908419745,-0.371290439,0.443349658,-0.062314918,0.319926425,0.822859426,-1.924903084,-0.120534039,-1.40981909,-0.068372179,1.521482668,0.367311868,1.665438586,0.655159768,1.084332704,0.899959721,0.126508157,0.806317645,-1.156759362,-0.324479684,-0.513958175,0.155801432
LT-HSC.HLF,ND251_HSC,0.03756464,-0.066316916,-0.090668221,0.030049515,0.029055531,0.087137634,-0.019670581,0.090053973,0.205445645,-0.007029524,0.11769711,-0.085157004,0.040951496,0.012980577,-0.051098079,-0.114719807,0.090616103,-0.017795491,-0.012858563,0.027099119,-0.195676021,0.187154664,-0.120527846,-0.008654411,-0.127598712,-0.157390403,0.124077503,-0.055051939,0.002771617,-0.14755696,0.124744842,-0.076123584,0.162917222,0.003060369,0.199363187,-0.084500856,0.036868953,-0.023024406,0.072461835,-0.040118657,0.020403439,-0.035888114,-0.110877611,0.022918404,-0.069131058,-0.047831841,0.456521312,0.089985781,-0.035258161,-0.009720568,-0.050479283,0.077773053,-0.117092038,-0.094432756,-0.080238586,-0.008456491,-0.021441208,0.076071905,-0.072429097,0.029021452,-0.046547068,0.017815625,-0.011501027,0.015203379,0.031809517,-0.023917192,-0.010571563,-0.033319439,-0.023766209,-0.02729302,-0.048670108,0.372372167,0.028541115,-0.031922704,0.00836964,0.010011334,-0.005372793,-0.00378822,0.003147585,0.07583744,0.243169135,0.068038699,0.003689344,0.117316923,-0.060694509,0.122176941,0.012871978,0.073474925,0.108913722,-0.000599536,0.054831709,-0.05755787,0.425142939,-0.048320612,-0.003943963,0.169077237,0.121375593,0.080572463,-0.07181519,0.091043246,0.053977398,-0.14758025,-0.002396458,0.008856233,-0.074390018,0.09712767,-0.092231154,-0.022774933,0.022087354,0.001690459,-0.038389337,-0.061389256,0.021298544,-0.084802241,-0.022727719,-0.114609585,-0.007430921,-0.085052578,-0.031062611,0.070143616,0.036111681,-0.138787389,0.003753084,0.075625214,-0.090223779,-0.020065527,0.08825619,-0.016126763,-0.154119612,-0.019886349,0.133864229,-0.021481798,-0.095657156,-0.017477175,0.016045935,0.078654417,-0.04828617,0.0787624,0.123675252,0.064940723,-0.108790526,0.152461426,-0.057651516,-0.053871607,0.032738008,0.002437657,0.026093832,-0.017353807,0.096870457,0.042378138,-0.073921772,-0.107717839,0.007083173,0.024807913,-0.02289868,-0.022927544,0.055566185,0.076552493,0.101970369,0.055781803,-0.068547368,0.129108534,0.002813605,0.019208194,0.013047064,-0.050151127,0.283278653,0.027171405,0.024062606,0.038999315,-0.093483605,-0.103151895,0.001278633,-0.142954866,-0.026383381,0.018633419,0.058736503,0.041430508,-0.0129617,-0.021778365,-0.081389022,0.082301881,0.155018292,0.026185053,0.05423008,0.051934335,0.033006783,0.105985825,0.168625034,-0.096745447,-0.05194302,-0.078896795,0.089387615,-0.118642514
LT-HSC.HLF,ND251_MPP,-0.049169663,-0.133312089,-0.188097525,-0.016957,0.034420324,0.276957542,0.199598316,-0.007701873,0.246312412,-0.363757209,0.108978306,0.021232379,0.116413122,0.036811282,-0.051511416,0.000971686,-0.061335459,0.073929457,-0.160916261,0.077580854,-0.315145092,0.119466254,-0.060943764,-0.03976362,-0.079325017,-0.054908756,0.170980038,-0.061386472,-0.030987513,-0.064311287,0.191540979,-0.258217263,0.078279445,0.032673028,0.221744552,-0.120512129,0.074392048,-0.001255426,-0.023737951,0.020198475,-0.032908647,0.011291882,-0.153017818,-0.002566902,-0.16588326,0.017368366,0.505218841,0.064786549,0.204816113,0.163076386,-0.24426929,0.296575758,0.011707604,-0.120356441,-0.158226312,-0.069930378,-0.062659432,-0.054265344,-0.099583776,-0.109798155,-0.087646922,-0.015106234,-0.080380248,0.106581493,-0.050454438,0.046854371,-0.034648928,-0.09800459,-0.008843385,-0.06182625,-0.160782656,0.406233528,0.181633117,0.013344099,-0.008952918,0.074321194,0.027927626,-0.106167766,0.11514058,0.131934158,0.313955274,0.198974944,0.053805186,0.057067783,-0.086843498,0.043004632,0.091701594,-0.003087193,0.24123084,-0.079872237,-0.022451345,0.144553601,0.515781331,0.228455614,-0.133739251,0.001924601,0.303008981,0.074267738,-0.121901562,0.129846258,0.037539078,-0.066300108,0.013734963,0.035984674,0.014290504,-0.018211296,-0.090875195,-0.151408283,-0.121548164,-0.111196338,-0.010011037,-0.060817203,0.069078894,-0.089745724,0.02647767,-0.087173768,0.038943514,0.039952458,-0.002349476,-0.06022243,0.023079921,-0.287055477,0.007975232,0.277309376,-0.156782632,-0.017452359,-0.01234573,0.067104449,-0.092442757,-0.231838983,0.04219979,0.039724685,-0.168440115,0.004400527,0.256251017,0.046932564,-0.038256142,0.234404503,-0.012672848,0.023707813,-0.133550763,0.030785909,-0.236613041,0.005878898,0.222396503,0.115146334,-0.075691164,-0.034394982,0.332111906,-0.091561878,-0.070515522,-0.25883631,0.195726291,0.153828407,-0.115427737,0.014282318,-0.019334978,0.025532622,0.158238327,-0.012655009,-0.012543175,-0.066187186,-0.00330335,-0.234871835,0.194770788,-0.022051455,0.142689749,-0.025624527,-0.014988812,0.031489531,-0.323280802,-0.081537119,-0.038138185,-0.184408021,-0.128160668,-0.103710268,0.051949923,0.116143585,0.098580806,0.06432385,0.069636035,0.02956805,-0.022137655,0.218683594,0.30590778,-0.0259961,-0.075523923,-0.055039301,0.165833587,0.010886426,-0.031151482,0.233464812,0.158310644,0.049594656
MEP-MKP,ND251_34,-0.082104278,-0.029712205,-0.084725652,-0.01892874,0.038603152,0.042169378,0.05695221,0.053291205,0.182270562,-0.178930924,0.168479389,-0.023220606,0.106424817,0.069190225,-0.16819849,-0.002655884,0.056184308,0.131653017,0.152262691,-0.000749997,-0.28902501,-0.065169079,0.031430672,-0.086582397,-0.052230987,-0.185297967,-0.021028263,0.044927943,-0.112959804,-0.123764297,0.129571544,0.037820493,0.136267018,-0.001984466,0.299963605,0.087901059,0.035232301,-0.093345344,0.100513105,-0.017485194,-0.062814331,0.076772039,-0.094408084,0.054704876,-0.080192617,-0.040803262,0.430810336,0.082164841,0.130941621,-0.094828007,-0.104030301,0.061598242,-0.502339684,0.147524588,-0.020358229,0.112365517,-0.006804251,0.017043924,-0.083046924,0.171270628,0.001954927,0.073467111,0.161589497,0.054270036,-0.102548954,-0.037306018,0.010136226,-0.102422423,0.100020205,-0.0361058,-0.115872574,0.57578778,0.098757034,-0.000856446,0.023157408,-0.12429031,0.077768943,-0.19042499,0.08558637,0.055700443,0.277067666,0.060233944,0.037890236,0.136813651,-0.079417121,0.079066511,0.108397562,0.048935112,0.146157132,-0.026614975,0.066453208,-0.130653976,0.549324421,-0.182992574,-0.083010257,0.166869901,-0.012834275,0.056623261,-0.00759523,0.03778578,-0.069256963,-0.166303457,-0.030994438,0.037026522,-0.138386034,0.21703085,-0.096667284,-0.068453342,-0.061491232,0.005679607,0.106669114,-0.104896286,-0.017431125,-0.091284812,0.121765058,-0.095039057,-0.121603386,-0.148826228,0.029969738,0.022131254,-0.082205924,-0.128209326,0.026993182,0.127682284,-0.005369948,-0.049044327,0.118404669,-0.181524348,-0.19131674,-0.080178495,0.044351712,-0.12350086,-0.055167996,0.008510299,-0.03360325,0.143797445,0.028647255,0.011374262,0.182236881,0.036189123,-0.176550908,0.085915789,-0.089526145,-0.12681514,0.1599403,-0.051837069,-0.078429328,0.023830347,0.004032576,-0.13706895,0.061139122,0.06975637,0.048275503,-0.031552456,0.12484835,0.061388219,0.011476046,0.128068843,-0.011202039,0.159975654,-0.014239209,0.101027507,0.055415347,-0.092989082,0.048475563,0.0010612,0.566299497,-0.038069349,0.188449906,0.180045194,0.110807944,-0.257809937,-0.174937243,-0.199964877,0.038473081,0.018609496,-0.059133321,-0.102415606,0.056439912,-0.045553218,-0.123493497,0.063889394,0.215874687,0.053191796,-0.050996044,0.15560279,0.076180139,0.193398543,0.241919813,-0.076342804,0.091115622,0.168426139,-0.062953281,-0.213797433
