"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"75","MEP-MKP","ND251_34, ND251_MPP","2","CD5.1","143","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH2,BARX2,BATF,BCL11A,BHLHE40,CDX2,CEBPD,CLOCK,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOXA2,FOXG1,FOXH1,FOXO3,GATA1,GATA2,GATA3,GATA4,GATA6,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,HSF1,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF3,KLF5,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFYA,NR2C2,NR3C1,NR5A2,ONECUT1,PAX6,PGR,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SETDB1,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TAL1,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,VEZF1,YY1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"76","MEP-MKP","ND251_34, ND251_MPP","2","CD61","124","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BATF,BHLHE40,CDX2,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F3,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,FOXG1,FOXH1,FOXO3,GATA2,GATA3,GATA4,GATA6,GLI2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF4G,HOXA4,HOXA6,HOXB13,IRF2,IRF3,JUND,KLF1,KLF10,KLF3,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYOD1,MZF1,NANOG,NFATC1,NFE2,NFYA,NR2C2,NR3C1,NR5A2,ONECUT1,PAX6,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,VEZF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"77","MEP-MKP","ND251_34, ND251_MPP","2","CD62L","166","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPD,CLOCK,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOXA2,FOXG1,FOXH1,FOXM1,FOXO3,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,IKZF1,IRF2,IRF3,JUN,JUND,KLF1,KLF10,KLF3,KLF5,KLF9,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX5,PAX6,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SETDB1,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TAL1,TBX21,TCF12,TCF21,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,TP63,TP73,VDR,VEZF1,YY1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"78","MEP-MKP","ND251_34, ND251_MPP","2","CD84.1","153","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPD,CLOCK,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,FOXG1,FOXH1,FOXM1,FOXO3,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HIF1A,HINFP,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF3,KLF9,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX5,PAX6,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX1,RUNX2,RXRA,RXRG,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TAL1,TBX21,TCF12,TCF21,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,TP63,TP73,VDR,VEZF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"79","MEP-MKP","ND251_34, ND251_MPP","2","CD90","107","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH2,BATF,BHLHE40,CDX2,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F7,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,FOXG1,FOXO3,GATA1,GATA2,GLI2,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF4G,HOXA4,HOXA6,IRF2,IRF3,JUND,KLF1,KLF10,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEIS1,MITF,MNT,MXI1,MZF1,NANOG,NFATC1,NFE2,NFYA,NR3C1,NR5A2,ONECUT1,PAX6,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRG,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"80","MEP-MKP","ND251_34, ND251_MPP","2","CD117","121","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BATF,BCL6,BHLHE40,CDX2,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F3,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,FOXG1,FOXO3,GATA1,GATA2,GATA4,GLI2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF4G,HOXA4,HOXA6,HOXB13,IRF2,IRF3,JUND,KLF1,KLF10,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYOD1,MZF1,NANOG,NFATC1,NFE2,NFYA,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX6,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,VEZF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"81","MEP-MKP","ND251_34, ND251_MPP","2","CD45RB","130","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BATF,BCL6,BHLHE40,CDX2,CEBPA,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,FOXG1,FOXO3,GATA1,GATA2,GFI1B,GLI2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HIF1A,HINFP,HNF4A,HNF4G,HOXA4,HOXA6,HOXB13,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYC,MZF1,NANOG,NFATC1,NFE2,NFYA,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX6,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBX21,TCF12,TCF21,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,TP63,TP73,VEZF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"82","MEP-MKP","ND251_34, ND251_MPP","2","CD71","164","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPD,CLOCK,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOXA2,FOXG1,FOXH1,FOXM1,FOXO3,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF3,KLF5,KLF9,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX5,PAX6,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX1,RUNX2,RXRA,RXRG,SETDB1,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TAL1,TBX21,TCF12,TCF21,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,TP63,TP73,VDR,VEZF1,YY1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"83","MEP-MKP","ND251_34, ND251_MPP","2","CD11a","9","ARNTL,ASCL1,EBF1,GLI2,NFATC1,SP4,STAT2,TCF12,TP63"
"84","MEP-MKP","ND251_34, ND251_MPP","2","CD34.1","33","ARNTL,ASCL1,ATF1,BHLHE40,CDX2,CEBPD,DUX4,EBF1,EGR1,ELK3,ELK4,ETV4,FOXG1,GLI2,IRF3,KLF10,MAF,MECOM,MNT,NFATC1,NR3C1,ONECUT1,PPARG,PRDM1,PRDM14,SP4,SRF,STAT1,STAT2,TCF12,TEAD4,TFAP2A,TP63"
"85","MEP-MKP","ND251_34, ND251_MPP","2","CD131","52","BACH1,BATF,CEBPA,CEBPB,DUX4,E2F3,E2F6,ELF1,ELK4,FOXD2,FOXG1,FOXP3,GATA1,GFI1B,GMEB1,HNF4A,HNF4G,HOXA1,HOXB13,JUNB,KLF10,KLF9,MAX,MECOM,MEF2A,MXI1,MYC,NFYA,NR2C2,NR2F2,NR5A2,NRF1,ONECUT1,PAX5,PAX6,POU2F1,POU2F2,RFX5,RXRA,SPIB,STAT4,TCF4,TCF7L2,TFAP2A,TFAP4,THAP1,TP73,USF2,ZNF250,ZNF263,ZNF281,ZNF384"
"86","ERP","ND251_34","1","CD106","229","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARHL1,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CEBPD,CLOCK,CREB3,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELF3,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HBP1,HES1,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NFYC,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX3,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP53,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF236,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"87","ERP","ND251_34","1","CD131","229","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARHL1,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CEBPD,CLOCK,CREB3,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELF3,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HBP1,HES1,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NFYC,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX3,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP53,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF236,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"88","ERP","ND251_34","1","CD26","229","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARHL1,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CEBPD,CLOCK,CREB3,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELF3,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HBP1,HES1,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NFYC,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX3,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP53,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF236,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"89","ERP","ND251_34","1","CD110","229","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARHL1,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CEBPD,CLOCK,CREB3,CTCF,CTCFL,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELF3,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HBP1,HES1,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NFYC,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX3,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP53,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF236,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"90","BMCP","ND251_34","1","CD10","171","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH2,BARX2,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOS,FOSL1,FOXA1,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF3,IRF4,JUNB,JUND,KLF10,KLF5,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,ONECUT1,OTX2,PAX5,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM14,RARG,RBPJ,RELA,REST,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,TP63,TP73,USF2,VDR,XBP1,ZBTB7A,ZBTB7B,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"91","BMCP","ND251_34","1","CD106","201","AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH1,BACH2,BARX2,BCL11A,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,CUX1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IKZF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,KMT2A,LHX2,MAF,MAFF,MAX,MBD2,MEF2A,MEF2C,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFE2L2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM14,RARA,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SIX5,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT2,STAT4,STAT5A,STAT5B,T,TAL1,TBP,TBX21,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF12,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
